Series Name,"Series Code","Country Name","Country Code","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]"
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Haiti","HTI","","","","","30.5100002288818","","","21.9500007629395","","32.8699989318848","","","","","","","","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Hungary","HUN","28.9500007629395","28.75","34.1699981689453","34.8600006103516","32.5400009155273","29.1399993896484","28.4699993133545","26.6100006103516","23.6299991607666","23.7700004577637","23.1700000762939","21.8199996948242","21.4400005340576","21.4699993133545","21.9699993133545","21.4599990844727","23.3799991607666","23.6200008392334","25.8700008392334","27.4899997711182",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","IBRD only","IBD","","","","","","","","","","","","","","","","","","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","IDA & IBRD total","IBT","","","","","","","","","","","","","","","","","","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","IDA total","IDA","","","","","","","","","","","","","","","","","","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","IDA blend","IDB","","","","","","","","","","","","","","","","","","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Indonesia","IDN","","41.5400009155273","","43","45.5999984741211","","","","","","","","41.4000015258789","40.3499984741211","39.9000015258789","","","38.6399993896484","36.75","37.2599983215332",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","IDA only","IDX","","","","","","","","","","","","","","","","","","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Isle of Man","IMN","53.7700004577637","","","","","55.9700012207031","","","","","49.9599990844727","","","","","","","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","India","IND","","","","","","29.9500007629395","","","","28.0799999237061","","","","","19.4099998474121","","","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Ireland","IRL","40.1199989318848","41.8699989318848","44.5900001525879","46.7700004577637","46.7400016784668","44.810001373291","44.560001373291","45.5400009155273","44.7299995422363","49.8699989318848","50.5699996948242","52.5200004577637","50.6399993896484","47.1500015258789","42.5200004577637","40.3400001525879","39.7200012207031","38.6599998474121","35.8400001525879","34.2000007629395",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Iran, Islamic Rep.","IRN","10.6099996566772","","","","","","","","","16.7999992370605","","14.1899995803833","12.1499996185303","12.4799995422363","12.2399997711182","","","","8.60000038146973","9.60999965667725",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Iraq","IRQ","","4.76999998092651","","","","","","","","","","","","","","","","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Iceland","ISL","63.4700012207031","67.4499969482422","74.2300033569336","74.8499984741211","80.4599990844727","79.5","70.370002746582","76.2699966430664","75.6500015258789","78.0599975585938","80.3099975585938","79.5100021362305","79.4499969482422","75.4800033569336","76.0899963378906","74.5699996948242","78.0400009155273","81.4599990844727","78.75","81.9899978637695","83.4199981689453"
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Israel","ISR","34.3499984741211","34.0400009155273","33.6399993896484","34.2099990844727","35.5499992370605","34.9300003051758","32.7299995422363","33.6300010681152","33.9900016784668","34.3800010681152","34.7000007629395","34.1500015258789","33.2599983215332","33.7099990844727","33.7000007629395","32.1399993896484","48.5900001525879","48.1699981689453","48.5400009155273","47.9700012207031","47.9599990844727"
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Italy","ITA","34.0299987792969","33.8800010681152","33.0999984741211","33.7999992370605","33.9599990844727","32.4599990844727","30.8999996185303","30.1299991607666","31.9500007629395","28.7299995422363","26.8600006103516","25.4300003051758","25.5300006866455","23.6700000762939","23.1200008392334","22.7900009155273","24","23.3999996185303","23.0799999237061","21.6800003051758",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Jamaica","JAM","","","42.4700012207031","","","","","33.6100006103516","33.3199996948242","","","","","","","","","33.1699981689453","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Jordan","JOR","","","","","","","","","18.8799991607666","","","","","","","","","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Japan","JPN","47.5699996948242","47.560001373291","47.7900009155273","46.7999992370605","46.7700004577637","46.3499984741211","44.9099998474121","44.5099983215332","44.2999992370605","45.0200004577637","45.2000007629395","44.7799987792969","44.8400001525879","44.9000015258789","44","42.7900009155273","42.1199989318848","43.310001373291","43.3600006103516","43.0999984741211","44.9500007629395"
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Kazakhstan","KAZ","","","","46.5900001525879","","","47.8199996948242","47.2299995422363","45.9700012207031","","","","43.7700004577637","","","","","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Kenya","KEN","","","","","","","","","","","","","","","","","","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Kyrgyz Republic","KGZ","","","","","","","40.7599983215332","","36.310001373291","","35.9599990844727","","","37.6699981689453","35.7799987792969","36.2299995422363","33.2700004577637","35.4199981689453","34.060001373291","33.1500015258789",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Cambodia","KHM","72.4000015258789","","64.9300003051758","74.620002746582","","","","","76.3899993896484","","","","63.2200012207031","","77.7600021362305","","","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Kiribati","KIR","","","","","","","","","","16.6299991607666","","","","","49.2099990844727","","","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","St. Kitts and Nevis","KNA","","","","","","","","","","","","","","","","","","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Korea, Rep.","KOR","40.4700012207031","39.7599983215332","35.810001373291","35.4000015258789","37.0099983215332","38.4599990844727","39.439998626709","39.560001373291","40.0999984741211","38.9900016784668","35.4700012207031","32.7099990844727","31.0599994659424","29.9500007629395","30.4300003051758","30.1000003814697","30.9200000762939","30.5799999237061","32.5099983215332","34.0499992370605","34.4300003051758"
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Kuwait","KWT","","","","","","","","26.0100002288818","","22.8099994659424","","","","","","","","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Latin America & Caribbean (excluding high income)","LAC","42.359029960199","43.8068460232831","44.2327738382627","45.00985365132","43.5257633104905","44.773660784334","44.7278060706197","43.3062407817373","44.3893113210495","","44.1729092890197","45.6763339663691","","43.5303374961446","","41.0028261226423","41.4025610501665","40.5765409445589","41.2138595575628","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Lao PDR","LAO","","","","","","","","","","","","","","","","","","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Lebanon","LBN","","","","","","","","","18.1700000762939","","","18.0699996948242","","","","","","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Liberia","LBR","","","","","","","","","","","","","","","33.0200004577637","","","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Libya","LBY","","","","","","","","","","","","","","","","","10.7399997711182","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","St. Lucia","LCA","","","","","","44.439998626709","","55.2799987792969","","","","","","","","","","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Latin America & Caribbean","LCN","41.711883640245","43.1032694644211","43.508190892832","44.1730669939835","42.7822902046352","44.0481082391394","43.8646472204816","42.5977169137681","43.5854832803409","","43.4095275981966","44.7796878880595","","43.0461849995924","","40.7712302954258","41.1208641858543","40.3101079788376","40.8777133046778","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Least developed countries: UN classification","LDC","","","","","","","","","","","","","","","","","","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Low income","LIC","","","","","","","","","","","","","","","","","","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Liechtenstein","LIE","","","","","53.4300003051758","51.5","50.2900009155273","52.0200004577637","50.8800010681152","50.4099998474121","49.1800003051758","49.1300010681152","48.560001373291","48.2900009155273","45.8600006103516","49.310001373291","47.9199981689453","46.939998626709","47.1100006103516","46.7299995422363",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Sri Lanka","LKA","33.5800018310547","32.8199996948242","40.3800010681152","34.9599990844727","30.3400001525879","","","34.1100006103516","33.1800003051758","29.6200008392334","","30.2700004577637","","","25.0400009155273","23.5400009155273","22.6000003814697","24.1299991607666","23.2600002288818","25.2900009155273",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Lower middle income","LMC","","","","","","","","","","","","","","","24.0373341469258","","","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Low & middle income","LMY","","","","","","","","","","","","","","","","","","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Lesotho","LSO","","","","58.5099983215332","","","","","","","20.7000007629395","","29.5300006866455","","","","","37.7900009155273","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Late-demographic dividend","LTE","","","","","","","","","","","","","","","","","","","","",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Lithuania","LTU","","35.6300010681152","34.7900009155273","37.5900001525879","32.7099990844727","27.9200000762939","27.4500007629395","28.8099994659424","19.3700008392334","20.5900001525879","23.3400001525879","22.3500003814697","25.2900009155273","25.8500003814697","25.4300003051758","24.0799999237061","26.0599994659424","27.0200004577637","29.5900001525879","30.7800006866455",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Luxembourg","LUX","38.5","35.310001373291","33.3600006103516","31.8700008392334","30.5599994659424","32.060001373291","31.1800003051758","29.6800003051758","26.3999996185303","25.4699993133545","25.0100002288818","22.3099994659424","27.1200008392334","29.4699993133545","22.6499996185303","23.3600006103516","24.6599998474121","21.7999992370605","22.9599990844727","34.1300010681152",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Latvia","LVA","40.7099990844727","39.4799995422363","39.8199996948242","34.7999992370605","31.8400001525879","31.1200008392334","33.8800010681152","32.3499984741211","30.6399993896484","31.9699993133545","34","35.7900009155273","36.5099983215332","35.8699989318848","37.1800003051758","33.6500015258789","36.0699996948242","35.9900016784668","35.2999992370605","37.1300010681152",""
"Labor force participation rate for ages 15-24, female (%) (national estimate)","SL.TLF.ACTI.1524.FE.NE.ZS","Macao SAR, China","MAC","57.9799995422363","47.9900016784668","44.439998626709","","47.7799987792969","47.4599990844727","41.1199989318848","33.0800018310547","33.5","37.7200012207031","39.1800003051758","45.0299987792969","47.2200012207031","54.8400001525879","52.5999984741211","53.1500015258789","49.75","51.7000007629395","50.7099990844727","49.2099990844727",""
