Year,Country/Territory,WBCode,Estimate,StdErr,NumSrc,Rank,Lower,Upper
2005,BELIZE,BLZ,0.75,0.27,4.00,71.63,58.85,88.52
2006,BELIZE,BLZ,0.51,0.19,5.00,62.02,54.55,73.68
2007,BELIZE,BLZ,0.50,0.19,6.00,62.98,55.02,71.77
2008,BELIZE,BLZ,0.62,0.18,7.00,67.79,57.89,73.68
2009,BELIZE,BLZ,0.75,0.18,7.00,69.19,60.38,81.13
2010,BELIZE,BLZ,0.68,0.18,7.00,68.25,58.96,75.94
2011,BELIZE,BLZ,0.68,0.17,8.00,68.08,59.81,76.17
2012,BELIZE,BLZ,0.68,0.17,7.00,69.01,61.68,77.10
2013,BELIZE,BLZ,0.69,0.15,8.00,68.54,62.15,76.64
2014,BELIZE,BLZ,0.54,0.16,6.00,66.50,57.84,71.08
2015,BELIZE,BLZ,0.56,0.16,7.00,67.00,58.33,72.55
1996,BENIN,BEN,0.12,0.30,3.00,54.33,37.80,65.55
1998,BENIN,BEN,0.34,0.30,3.00,58.65,45.45,72.25
2000,BENIN,BEN,0.36,0.27,4.00,59.62,49.28,72.25
2002,BENIN,BEN,0.00,0.19,6.00,49.04,41.15,55.98
2003,BENIN,BEN,0.24,0.18,6.00,53.85,44.98,63.64
2004,BENIN,BEN,0.10,0.20,7.00,51.92,41.63,61.24
2005,BENIN,BEN,0.01,0.18,10.00,51.92,39.71,58.85
2006,BENIN,BEN,0.33,0.13,14.00,56.73,51.67,63.64
2007,BENIN,BEN,0.34,0.13,14.00,57.69,53.59,64.11
2008,BENIN,BEN,0.30,0.13,14.00,57.21,50.24,62.68
2009,BENIN,BEN,0.33,0.14,13.00,57.35,53.30,64.62
2010,BENIN,BEN,0.29,0.13,13.00,56.40,51.89,63.21
2011,BENIN,BEN,0.14,0.13,14.00,54.46,46.73,58.41
2012,BENIN,BEN,0.10,0.13,14.00,55.40,45.79,58.41
2013,BENIN,BEN,0.13,0.12,15.00,55.87,46.73,58.88
2014,BENIN,BEN,0.25,0.13,11.00,57.14,49.51,63.24
2015,BENIN,BEN,0.28,0.13,12.00,58.13,49.02,64.22
1996,BERMUDA,BMU,1.13,0.41,1.00,84.62,62.20,100.00
1998,BERMUDA,BMU,1.10,0.47,1.00,84.13,58.37,100.00
2000,BERMUDA,BMU,0.88,0.47,1.00,75.00,51.67,99.04
2002,BERMUDA,BMU,1.05,0.51,1.00,79.81,54.07,100.00
2003,BERMUDA,BMU,1.10,0.48,1.00,86.06,55.98,100.00
2004,BERMUDA,BMU,1.08,0.39,1.00,83.65,61.24,98.56
2005,BERMUDA,BMU,1.12,0.42,1.00,85.58,61.72,100.00
2006,BERMUDA,BMU,1.04,0.51,1.00,81.25,54.55,100.00
2007,BERMUDA,BMU,1.01,0.53,1.00,79.33,54.07,100.00
2008,BERMUDA,BMU,1.00,0.53,1.00,80.29,53.59,100.00
2009,BERMUDA,BMU,1.00,0.52,1.00,77.73,54.25,100.00
2010,BERMUDA,BMU,1.02,0.49,1.00,79.62,55.66,100.00
2011,BERMUDA,BMU,1.05,0.46,1.00,80.75,56.54,100.00
2012,BERMUDA,BMU,1.07,0.44,1.00,82.63,58.41,100.00
2013,BERMUDA,BMU,1.05,0.47,1.00,81.69,57.01,100.00
2014,BERMUDA,BMU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015,BERMUDA,BMU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1996,BHUTAN,BTN,-0.81,0.30,3.00,23.08,11.96,40.67
1998,BHUTAN,BTN,-0.99,0.30,3.00,19.71,8.61,34.93
2000,BHUTAN,BTN,-0.98,0.30,3.00,20.19,9.09,32.54
2002,BHUTAN,BTN,-1.23,0.26,4.00,12.98,5.26,23.92
2003,BHUTAN,BTN,-1.19,0.25,4.00,15.87,6.70,26.32
2004,BHUTAN,BTN,-0.92,0.22,6.00,21.63,12.92,31.58
2005,BHUTAN,BTN,-1.03,0.20,7.00,17.79,10.05,27.27
2006,BHUTAN,BTN,-1.01,0.14,8.00,19.71,12.44,25.36
2007,BHUTAN,BTN,-0.84,0.14,8.00,25.00,18.18,30.14
2008,BHUTAN,BTN,-0.56,0.13,8.00,29.33,27.27,35.41
2009,BHUTAN,BTN,-0.51,0.13,8.00,30.81,29.25,39.15
2010,BHUTAN,BTN,-0.46,0.13,8.00,34.60,29.25,39.62
2011,BHUTAN,BTN,-0.44,0.13,8.00,32.86,28.97,41.12
2012,BHUTAN,BTN,-0.31,0.13,8.00,39.44,31.78,46.26
2013,BHUTAN,BTN,-0.18,0.13,10.00,43.19,36.45,50.00
2014,BHUTAN,BTN,-0.14,0.16,7.00,43.84,34.80,50.98
2015,BHUTAN,BTN,-0.06,0.15,7.00,46.31,36.76,54.41
1996,BOLIVIA,BOL,0.02,0.21,6.00,52.40,40.67,61.24
1998,BOLIVIA,BOL,0.24,0.22,6.00,56.25,46.89,66.03
2000,BOLIVIA,BOL,0.06,0.21,7.00,50.48,42.58,59.81
2002,BOLIVIA,BOL,0.06,0.17,9.00,50.48,42.58,57.42
2003,BOLIVIA,BOL,-0.09,0.17,9.00,44.71,39.23,52.15
2004,BOLIVIA,BOL,-0.20,0.15,12.00,41.83,34.93,51.20
2005,BOLIVIA,BOL,-0.17,0.15,13.00,43.75,34.45,53.59
2006,BOLIVIA,BOL,0.03,0.12,15.00,47.60,42.58,55.50
2007,BOLIVIA,BOL,0.00,0.12,15.00,47.60,42.11,55.02
2008,BOLIVIA,BOL,-0.04,0.12,15.00,47.12,41.63,53.59
2009,BOLIVIA,BOL,-0.03,0.12,15.00,47.39,41.04,54.72
2010,BOLIVIA,BOL,-0.08,0.11,16.00,47.39,38.21,53.30
2011,BOLIVIA,BOL,-0.10,0.11,17.00,46.01,38.79,52.80
2012,BOLIVIA,BOL,-0.12,0.11,17.00,45.54,40.19,52.80
2013,BOLIVIA,BOL,-0.10,0.11,16.00,46.48,40.19,53.27
2014,BOLIVIA,BOL,-0.05,0.13,13.00,47.78,39.22,54.41
2015,BOLIVIA,BOL,-0.06,0.13,13.00,46.80,38.24,53.43
1996,BOSNIA AND HERZEGOVINA,BIH,-0.18,0.28,3.00,45.19,30.62,58.85
1998,BOSNIA AND HERZEGOVINA,BIH,-0.13,0.28,3.00,46.15,32.06,58.37
2000,BOSNIA AND HERZEGOVINA,BIH,-0.25,0.22,4.00,43.27,30.14,51.67
2002,BOSNIA AND HERZEGOVINA,BIH,-0.20,0.17,7.00,43.27,36.84,50.72
2003,BOSNIA AND HERZEGOVINA,BIH,0.14,0.16,7.00,50.48,43.54,61.24
2004,BOSNIA AND HERZEGOVINA,BIH,0.12,0.17,9.00,52.88,44.50,61.24
2005,BOSNIA AND HERZEGOVINA,BIH,0.18,0.17,9.00,55.77,46.89,63.64
2006,BOSNIA AND HERZEGOVINA,BIH,0.16,0.15,10.00,53.37,45.45,58.85
2007,BOSNIA AND HERZEGOVINA,BIH,0.10,0.14,12.00,51.44,44.98,56.94
2008,BOSNIA AND HERZEGOVINA,BIH,-0.03,0.14,12.00,47.60,40.67,55.50
2009,BOSNIA AND HERZEGOVINA,BIH,-0.04,0.14,12.00,46.45,40.09,55.66
2010,BOSNIA AND HERZEGOVINA,BIH,-0.13,0.14,12.00,44.08,34.91,52.83
2011,BOSNIA AND HERZEGOVINA,BIH,-0.21,0.14,11.00,41.31,32.24,51.40
2012,BOSNIA AND HERZEGOVINA,BIH,-0.14,0.12,14.00,45.07,37.38,52.34
2013,BOSNIA AND HERZEGOVINA,BIH,-0.16,0.12,13.00,43.66,36.92,51.40
2014,BOSNIA AND HERZEGOVINA,BIH,-0.10,0.13,10.00,45.32,38.24,50.49
2015,BOSNIA AND HERZEGOVINA,BIH,-0.11,0.13,11.00,44.33,36.76,50.49
1996,BOTSWANA,BWA,0.87,0.22,5.00,74.52,64.11,87.08
1998,BOTSWANA,BWA,0.73,0.23,5.00,70.19,58.85,84.21
2000,BOTSWANA,BWA,0.64,0.21,6.00,66.83,56.46,78.95
2002,BOTSWANA,BWA,0.65,0.17,9.00,67.79,58.85,73.21
2003,BOTSWANA,BWA,0.69,0.16,10.00,68.27,61.24,76.56
2004,BOTSWANA,BWA,0.73,0.16,11.00,72.60,62.20,80.38
2005,BOTSWANA,BWA,0.57,0.15,13.00,65.87,59.33,72.73
2006,BOTSWANA,BWA,0.49,0.13,15.00,61.54,56.46,69.86
2007,BOTSWANA,BWA,0.48,0.13,15.00,61.06,55.50,68.90
2008,BOTSWANA,BWA,0.48,0.13,15.00,61.54,56.94,68.90
2009,BOTSWANA,BWA,0.42,0.13,15.00,59.24,55.66,67.92
2010,BOTSWANA,BWA,0.44,0.13,15.00,61.14,55.66,67.92
2011,BOTSWANA,BWA,0.40,0.13,15.00,59.62,55.14,67.29
2012,BOTSWANA,BWA,0.51,0.12,16.00,64.79,58.41,69.16
2013,BOTSWANA,BWA,0.47,0.11,17.00,62.91,57.01,67.29
2014,BOTSWANA,BWA,0.41,0.12,13.00,60.59,55.39,67.65
2015,BOTSWANA,BWA,0.43,0.12,14.00,62.56,56.37,69.12
1996,BRAZIL,BRA,0.09,0.21,7.00,53.85,43.06,62.20
1998,BRAZIL,BRA,0.17,0.22,7.00,53.85,44.02,64.59
2000,BRAZIL,BRA,0.15,0.21,8.00,52.40,46.89,63.16
2002,BRAZIL,BRA,0.39,0.17,10.00,59.13,50.72,68.42
2003,BRAZIL,BRA,0.39,0.17,10.00,59.13,49.76,66.99
2004,BRAZIL,BRA,0.37,0.17,11.00,60.10,51.67,68.90
2005,BRAZIL,BRA,0.45,0.17,12.00,62.98,55.50,71.29
2006,BRAZIL,BRA,0.44,0.13,16.00,60.10,55.50,68.42
2007,BRAZIL,BRA,0.48,0.13,16.00,62.02,55.50,69.38
2008,BRAZIL,BRA,0.52,0.13,16.00,62.50,56.94,69.38
2009,BRAZIL,BRA,0.49,0.11,17.00,61.61,56.60,67.92
2010,BRAZIL,BRA,0.53,0.11,17.00,64.93,58.02,68.87
2011,BRAZIL,BRA,0.47,0.11,18.00,62.44,56.54,67.76
2012,BRAZIL,BRA,0.44,0.11,17.00,61.97,57.01,66.36
2013,BRAZIL,BRA,0.37,0.11,17.00,59.15,56.54,65.42
2014,BRAZIL,BRA,0.42,0.13,14.00,61.58,55.39,68.63
2015,BRAZIL,BRA,0.38,0.13,14.00,60.10,54.41,68.63
1996,BRUNEI DARUSSALAM,BRN,-0.70,0.24,4.00,26.92,15.31,41.63
1998,BRUNEI DARUSSALAM,BRN,-0.79,0.26,4.00,25.48,12.44,38.76
2000,BRUNEI DARUSSALAM,BRN,-0.77,0.25,4.00,25.96,13.40,39.23
2002,BRUNEI DARUSSALAM,BRN,-0.92,0.23,5.00,21.63,12.44,32.06
2003,BRUNEI DARUSSALAM,BRN,-0.92,0.24,4.00,23.08,10.53,33.01
2004,BRUNEI DARUSSALAM,BRN,-0.86,0.25,4.00,23.08,13.88,34.93
2005,BRUNEI DARUSSALAM,BRN,-0.87,0.25,4.00,23.56,11.00,33.97
2006,BRUNEI DARUSSALAM,BRN,-1.08,0.22,4.00,18.27,8.61,28.23
2007,BRUNEI DARUSSALAM,BRN,-1.04,0.21,4.00,18.75,9.57,29.19
2008,BRUNEI DARUSSALAM,BRN,-0.98,0.21,5.00,20.67,10.53,28.71
2009,BRUNEI DARUSSALAM,BRN,-0.75,0.17,7.00,28.91,18.87,33.02
2010,BRUNEI DARUSSALAM,BRN,-0.65,0.16,7.00,29.86,22.64,34.91
2011,BRUNEI DARUSSALAM,BRN,-0.60,0.16,7.00,29.11,25.70,36.45
2012,BRUNEI DARUSSALAM,BRN,-0.50,0.15,7.00,32.39,26.64,41.12
2013,BRUNEI DARUSSALAM,BRN,-0.49,0.15,7.00,31.92,27.10,41.59
2014,BRUNEI DARUSSALAM,BRN,-0.66,0.17,4.00,28.57,22.06,35.29
2015,BRUNEI DARUSSALAM,BRN,-0.79,0.17,4.00,26.11,20.10,29.90
1996,BULGARIA,BGR,0.37,0.22,5.00,61.54,52.15,71.29
1998,BULGARIA,BGR,0.37,0.23,5.00,59.62,50.24,70.33
2000,BULGARIA,BGR,0.41,0.19,7.00,60.10,51.67,70.81
2002,BULGARIA,BGR,0.48,0.16,9.00,62.02,54.07,70.33
2003,BULGARIA,BGR,0.51,0.15,9.00,62.98,54.07,70.81
2004,BULGARIA,BGR,0.54,0.16,9.00,64.90,56.94,74.64
2005,BULGARIA,BGR,0.57,0.16,10.00,65.38,59.33,72.73
2006,BULGARIA,BGR,0.55,0.13,14.00,63.94,56.94,71.77
2007,BULGARIA,BGR,0.68,0.13,14.00,68.27,60.29,74.16
2008,BULGARIA,BGR,0.56,0.13,14.00,64.90,57.89,69.86
2009,BULGARIA,BGR,0.56,0.13,14.00,64.93,57.55,69.34
2010,BULGARIA,BGR,0.52,0.13,14.00,64.45,57.08,69.34
2011,BULGARIA,BGR,0.44,0.13,15.00,61.50,56.07,67.29
2012,BULGARIA,BGR,0.39,0.12,15.00,60.56,56.54,65.89
2013,BULGARIA,BGR,0.32,0.12,14.00,58.69,56.07,64.49
2014,BULGARIA,BGR,0.34,0.13,12.00,59.61,51.47,67.16
2015,BULGARIA,BGR,0.39,0.13,12.00,61.08,54.41,68.63
1996,BURKINA FASO,BFA,-0.73,0.24,4.00,26.44,14.35,40.19
1998,BURKINA FASO,BFA,-0.57,0.26,4.00,32.69,18.66,45.93
2000,BURKINA FASO,BFA,-0.36,0.23,5.00,38.94,26.79,50.24
2002,BURKINA FASO,BFA,-0.48,0.18,7.00,36.54,24.88,43.54
2003,BURKINA FASO,BFA,-0.33,0.17,7.00,39.42,29.67,44.98
2004,BURKINA FASO,BFA,-0.45,0.17,9.00,34.62,26.79,43.06
2005,BURKINA FASO,BFA,-0.46,0.16,11.00,33.65,27.27,42.11
2006,BURKINA FASO,BFA,-0.38,0.12,15.00,35.10,31.10,41.63
2007,BURKINA FASO,BFA,-0.34,0.12,15.00,36.06,31.58,44.50
2008,BURKINA FASO,BFA,-0.32,0.11,16.00,36.54,32.06,44.98
2009,BURKINA FASO,BFA,-0.32,0.11,16.00,38.39,31.13,43.87
2010,BURKINA FASO,BFA,-0.28,0.11,16.00,37.91,34.43,47.17
2011,BURKINA FASO,BFA,-0.31,0.11,17.00,38.03,31.31,44.86
2012,BURKINA FASO,BFA,-0.33,0.11,18.00,37.56,31.78,43.93
2013,BURKINA FASO,BFA,-0.29,0.10,18.00,39.44,32.24,44.86
2014,BURKINA FASO,BFA,-0.41,0.12,14.00,34.48,29.90,41.18
2015,BURKINA FASO,BFA,-0.19,0.12,13.00,40.89,34.80,48.53
1996,BURUNDI,BDI,-1.75,0.30,3.00,3.85,0.00,13.40
1998,BURUNDI,BDI,-1.61,0.30,3.00,3.85,0.48,15.31
2000,BURUNDI,BDI,-1.63,0.27,4.00,4.33,0.48,13.40
2002,BURUNDI,BDI,-1.22,0.19,6.00,13.94,7.66,22.49
2003,BURUNDI,BDI,-1.24,0.18,6.00,14.42,7.18,22.01
2004,BURUNDI,BDI,-1.31,0.20,7.00,9.62,5.74,19.62
2005,BURUNDI,BDI,-0.64,0.19,8.00,28.37,22.97,37.32
2006,BURUNDI,BDI,-0.74,0.14,11.00,26.92,21.05,32.06
2007,BURUNDI,BDI,-0.74,0.14,12.00,28.37,20.57,32.06
2008,BURUNDI,BDI,-0.71,0.14,12.00,28.37,21.53,33.01
2009,BURUNDI,BDI,-0.71,0.14,12.00,29.38,21.23,32.55
2010,BURUNDI,BDI,-0.94,0.14,11.00,21.80,13.68,29.25
2011,BURUNDI,BDI,-0.93,0.14,12.00,23.47,14.02,28.50
2012,BURUNDI,BDI,-0.89,0.13,13.00,22.07,16.36,28.04
2013,BURUNDI,BDI,-0.95,0.12,14.00,22.07,15.42,27.10
2014,BURUNDI,BDI,-1.04,0.14,11.00,20.20,12.75,26.47
2015,BURUNDI,BDI,-1.27,0.14,10.00,13.79,8.33,20.10
1996,CAMBODIA,KHM,-0.86,0.26,4.00,21.15,12.44,35.89
1998,CAMBODIA,KHM,-0.92,0.26,4.00,21.63,11.00,34.93
2000,CAMBODIA,KHM,-0.83,0.26,4.00,23.56,11.96,36.36
2002,CAMBODIA,KHM,-0.78,0.19,6.00,24.52,19.14,37.32
2003,CAMBODIA,KHM,-0.96,0.16,7.00,21.63,14.83,26.32
2004,CAMBODIA,KHM,-0.89,0.17,8.00,22.60,16.27,28.71
2005,CAMBODIA,KHM,-1.01,0.17,9.00,18.75,10.53,26.79
2006,CAMBODIA,KHM,-0.93,0.13,11.00,21.63,17.22,28.23
2007,CAMBODIA,KHM,-0.93,0.13,12.00,21.15,15.79,29.19
2008,CAMBODIA,KHM,-0.97,0.12,13.00,21.15,16.27,27.27
2009,CAMBODIA,KHM,-0.91,0.12,13.00,21.80,15.57,29.25
2010,CAMBODIA,KHM,-0.93,0.12,13.00,22.27,14.62,28.77
2011,CAMBODIA,KHM,-0.91,0.12,13.00,23.94,16.82,28.50
2012,CAMBODIA,KHM,-0.96,0.12,13.00,19.72,15.42,26.64
2013,CAMBODIA,KHM,-0.98,0.11,13.00,20.66,15.42,25.70
2014,CAMBODIA,KHM,-1.10,0.14,10.00,18.23,10.78,24.02
2015,CAMBODIA,KHM,-1.09,0.13,10.00,18.72,12.75,24.51
1996,CAMEROON,CMR,-0.97,0.22,5.00,19.23,10.53,31.10
1998,CAMEROON,CMR,-1.14,0.23,5.00,13.94,7.66,27.27
2000,CAMEROON,CMR,-1.14,0.21,6.00,15.38,8.13,24.40
2002,CAMEROON,CMR,-1.17,0.17,8.00,15.87,10.05,22.97
2003,CAMEROON,CMR,-1.12,0.16,9.00,18.27,10.05,24.88
2004,CAMEROON,CMR,-0.99,0.17,9.00,19.71,13.88,26.79
2005,CAMEROON,CMR,-1.02,0.15,12.00,18.27,11.00,26.32
2006,CAMEROON,CMR,-1.03,0.13,14.00,19.23,11.96,25.36
2007,CAMEROON,CMR,-1.06,0.12,15.00,18.27,11.00,24.88
2008,CAMEROON,CMR,-1.08,0.13,15.00,16.83,11.48,22.97
2009,CAMEROON,CMR,-1.06,0.13,15.00,16.59,12.74,25.47
2010,CAMEROON,CMR,-1.08,0.13,15.00,16.59,12.26,25.47
2011,CAMEROON,CMR,-1.05,0.12,17.00,17.37,12.62,26.17
2012,CAMEROON,CMR,-1.03,0.12,17.00,17.84,14.49,24.77
2013,CAMEROON,CMR,-1.05,0.11,17.00,17.37,14.02,23.83
2014,CAMEROON,CMR,-0.97,0.12,14.00,21.67,15.20,26.96
2015,CAMEROON,CMR,-0.96,0.12,14.00,21.67,16.18,26.96
1996,CANADA,CAN,1.62,0.22,6.00,99.52,87.08,100.00
1998,CANADA,CAN,1.62,0.23,6.00,99.04,88.52,100.00
2000,CANADA,CAN,1.59,0.22,7.00,98.08,87.56,100.00
2002,CANADA,CAN,1.52,0.20,8.00,98.56,88.04,100.00
2003,CANADA,CAN,1.53,0.19,8.00,97.60,88.04,100.00
2004,CANADA,CAN,1.68,0.19,8.00,96.63,90.43,100.00
2005,CANADA,CAN,1.50,0.19,8.00,94.71,88.04,100.00
2006,CANADA,CAN,1.44,0.16,11.00,95.67,88.52,100.00
2007,CANADA,CAN,1.40,0.15,12.00,94.71,86.60,100.00
2008,CANADA,CAN,1.43,0.15,12.00,95.19,87.56,100.00
2009,CANADA,CAN,1.43,0.15,12.00,95.26,87.74,100.00
2010,CANADA,CAN,1.38,0.15,12.00,93.84,85.85,99.06
2011,CANADA,CAN,1.41,0.14,13.00,94.37,88.32,99.07
2012,CANADA,CAN,1.45,0.13,13.00,94.37,89.72,98.13
2013,CANADA,CAN,1.47,0.13,12.00,95.31,90.65,99.07
2014,CANADA,CAN,1.43,0.15,10.00,95.57,86.76,99.51
2015,CANADA,CAN,1.44,0.14,10.00,96.06,86.76,99.51
1996,CAPE VERDE,CPV,0.91,0.40,2.00,75.00,58.37,97.61
1998,CAPE VERDE,CPV,0.91,0.36,2.00,75.00,58.37,96.65
2000,CAPE VERDE,CPV,0.73,0.31,3.00,71.63,55.50,88.04
2002,CAPE VERDE,CPV,0.66,0.23,6.00,68.27,55.02,79.43
2003,CAPE VERDE,CPV,0.67,0.22,6.00,67.79,55.98,80.38
2004,CAPE VERDE,CPV,0.70,0.23,7.00,70.67,58.37,83.25
2005,CAPE VERDE,CPV,0.49,0.22,7.00,63.94,54.07,72.73
2006,CAPE VERDE,CPV,0.75,0.17,8.00,71.15,61.24,79.43
2007,CAPE VERDE,CPV,0.84,0.17,8.00,72.60,65.55,85.65
2008,CAPE VERDE,CPV,0.93,0.17,8.00,75.48,68.42,89.00
2009,CAPE VERDE,CPV,0.88,0.17,8.00,73.93,67.92,87.26
2010,CAPE VERDE,CPV,0.89,0.16,9.00,73.93,67.92,86.32
2011,CAPE VERDE,CPV,0.97,0.16,9.00,76.53,69.16,89.72
2012,CAPE VERDE,CPV,0.93,0.15,9.00,76.06,68.69,87.85
2013,CAPE VERDE,CPV,0.91,0.14,10.00,74.18,68.22,85.98
2014,CAPE VERDE,CPV,0.96,0.16,8.00,74.88,70.10,89.22
2015,CAPE VERDE,CPV,0.95,0.16,8.00,74.88,70.59,88.24
1996,CAYMAN ISLANDS,CYM,1.57,0.41,1.00,97.60,74.64,100.00
1998,CAYMAN ISLANDS,CYM,1.54,0.47,1.00,98.08,70.81,100.00
2000,CAYMAN ISLANDS,CYM,1.53,0.47,1.00,96.15,71.77,100.00
2002,CAYMAN ISLANDS,CYM,1.49,0.51,1.00,96.15,67.46,100.00
2003,CAYMAN ISLANDS,CYM,0.87,0.48,1.00,73.08,48.80,100.00
2004,CAYMAN ISLANDS,CYM,0.84,0.39,1.00,75.48,55.98,93.78
2005,CAYMAN ISLANDS,CYM,0.88,0.42,1.00,74.52,56.46,96.17
2006,CAYMAN ISLANDS,CYM,0.81,0.51,1.00,73.56,45.93,100.00
2007,CAYMAN ISLANDS,CYM,0.78,0.53,1.00,71.15,45.93,100.00
2008,CAYMAN ISLANDS,CYM,0.79,0.53,1.00,71.15,45.45,100.00
2009,CAYMAN ISLANDS,CYM,0.53,0.26,2.00,62.56,53.30,75.00
2010,CAYMAN ISLANDS,CYM,0.54,0.24,2.00,65.40,55.19,75.47
2011,CAYMAN ISLANDS,CYM,0.55,0.23,2.00,65.26,55.14,75.23
2012,CAYMAN ISLANDS,CYM,0.55,0.20,2.00,65.26,56.54,74.30
2013,CAYMAN ISLANDS,CYM,0.52,0.20,2.00,64.79,56.54,73.36
2014,CAYMAN ISLANDS,CYM,0.44,0.27,1.00,62.07,49.51,73.04
2015,CAYMAN ISLANDS,CYM,0.43,0.28,1.00,62.07,47.55,73.53
1996,CENTRAL AFRICAN REPUBLIC,CAF,-0.99,0.30,3.00,18.75,8.61,34.93
1998,CENTRAL AFRICAN REPUBLIC,CAF,-0.75,0.30,3.00,26.92,11.96,43.06
2000,CENTRAL AFRICAN REPUBLIC,CAF,-0.71,0.27,4.00,27.40,14.83,43.06
2002,CENTRAL AFRICAN REPUBLIC,CAF,-1.08,0.19,6.00,19.23,10.53,24.88
2003,CENTRAL AFRICAN REPUBLIC,CAF,-1.30,0.18,6.00,10.58,6.70,21.53
2004,CENTRAL AFRICAN REPUBLIC,CAF,-1.30,0.20,7.00,11.54,5.74,20.10
2005,CENTRAL AFRICAN REPUBLIC,CAF,-0.94,0.19,8.00,22.60,11.48,28.23
2006,CENTRAL AFRICAN REPUBLIC,CAF,-1.04,0.15,9.00,18.75,10.53,25.36
2007,CENTRAL AFRICAN REPUBLIC,CAF,-1.11,0.14,10.00,17.79,9.57,24.40
2008,CENTRAL AFRICAN REPUBLIC,CAF,-1.01,0.14,9.00,19.23,12.44,27.27
2009,CENTRAL AFRICAN REPUBLIC,CAF,-1.01,0.14,11.00,19.43,12.74,28.77
2010,CENTRAL AFRICAN REPUBLIC,CAF,-1.12,0.14,11.00,14.22,10.85,23.58
2011,CENTRAL AFRICAN REPUBLIC,CAF,-1.11,0.14,11.00,15.96,11.21,24.77
2012,CENTRAL AFRICAN REPUBLIC,CAF,-1.26,0.13,11.00,13.15,7.01,17.29
2013,CENTRAL AFRICAN REPUBLIC,CAF,-1.51,0.12,12.00,6.10,4.21,12.62
2014,CENTRAL AFRICAN REPUBLIC,CAF,-1.42,0.14,9.00,8.87,4.90,14.71
2015,CENTRAL AFRICAN REPUBLIC,CAF,-1.32,0.14,8.00,11.82,5.39,18.14
1996,CHAD,TCD,-1.08,0.30,3.00,16.35,6.22,31.58
1998,CHAD,TCD,-1.05,0.30,3.00,16.83,7.18,33.49
2000,CHAD,TCD,-1.03,0.27,4.00,19.23,9.09,30.14
2002,CHAD,TCD,-0.97,0.19,6.00,20.19,12.44,28.71
2003,CHAD,TCD,-1.10,0.18,7.00,18.75,10.05,25.84
2004,CHAD,TCD,-1.20,0.19,8.00,15.38,7.66,22.97
2005,CHAD,TCD,-1.26,0.17,10.00,11.06,6.70,20.10
2006,CHAD,TCD,-1.43,0.13,13.00,8.65,7.18,13.88
2007,CHAD,TCD,-1.47,0.13,13.00,8.65,5.26,12.44
2008,CHAD,TCD,-1.46,0.13,13.00,8.65,4.31,12.92
2009,CHAD,TCD,-1.42,0.14,13.00,9.48,5.66,13.68
2010,CHAD,TCD,-1.37,0.13,13.00,10.43,6.13,13.68
2011,CHAD,TCD,-1.36,0.13,13.00,10.33,6.07,14.02
2012,CHAD,TCD,-1.34,0.13,13.00,10.33,6.07,15.89
2013,CHAD,TCD,-1.39,0.12,14.00,9.39,5.14,15.42
2014,CHAD,TCD,-1.34,0.13,11.00,10.34,5.39,17.16
2015,CHAD,TCD,-1.35,0.13,11.00,10.34,5.39,17.16
1996,CHILE,CHL,0.65,0.21,7.00,68.27,60.29,76.56
1998,CHILE,CHL,0.52,0.22,7.00,64.42,53.11,73.21
2000,CHILE,CHL,0.83,0.21,8.00,74.52,63.16,87.08
2002,CHILE,CHL,1.06,0.17,10.00,80.29,70.81,91.87
2003,CHILE,CHL,0.98,0.17,10.00,79.33,69.38,90.43
2004,CHILE,CHL,1.16,0.17,11.00,87.98,77.99,90.91
2005,CHILE,CHL,1.24,0.17,11.00,89.42,77.51,95.22
2006,CHILE,CHL,1.07,0.14,14.00,84.13,74.64,91.87
2007,CHILE,CHL,1.10,0.14,14.00,84.62,73.68,92.34
2008,CHILE,CHL,1.00,0.13,14.00,77.40,69.86,89.00
2009,CHILE,CHL,1.01,0.13,15.00,78.67,70.28,90.09
2010,CHILE,CHL,1.09,0.13,15.00,82.94,73.11,91.98
2011,CHILE,CHL,1.07,0.13,15.00,82.63,74.30,91.59
2012,CHILE,CHL,1.07,0.12,15.00,83.10,73.83,91.12
2013,CHILE,CHL,1.10,0.12,15.00,84.51,73.83,91.59
2014,CHILE,CHL,1.04,0.13,13.00,79.31,72.06,91.67
2015,CHILE,CHL,0.99,0.13,13.00,76.35,72.06,86.27
1996,CHINA,CHN,-1.29,0.22,6.00,12.02,5.26,20.57
1998,CHINA,CHN,-1.36,0.23,6.00,10.58,3.35,20.57
2000,CHINA,CHN,-1.29,0.22,7.00,11.54,3.83,21.05
2002,CHINA,CHN,-1.57,0.17,9.00,6.25,1.91,12.44
2003,CHINA,CHN,-1.54,0.17,9.00,7.21,2.87,12.92
2004,CHINA,CHN,-1.46,0.16,11.00,7.69,4.31,15.31
2005,CHINA,CHN,-1.50,0.16,11.00,7.69,4.31,12.44
2006,CHINA,CHN,-1.69,0.12,12.00,6.25,2.87,8.13
2007,CHINA,CHN,-1.67,0.12,14.00,5.29,3.83,8.61
2008,CHINA,CHN,-1.64,0.12,14.00,5.77,3.83,9.09
2009,CHINA,CHN,-1.66,0.12,14.00,5.21,3.30,8.02
2010,CHINA,CHN,-1.63,0.12,14.00,5.21,3.77,9.43
