Year,Country/Territory,WBCode,Estimate,StdErr,NumSrc,Rank,Lower,Upper
2005,BELIZE,BLZ,-0.05,0.22,4.00,52.94,39.02,61.46
2006,BELIZE,BLZ,-0.37,0.24,5.00,41.18,22.93,54.63
2007,BELIZE,BLZ,-0.43,0.24,5.00,36.89,22.22,52.66
2008,BELIZE,BLZ,-0.47,0.23,5.00,35.92,20.29,52.17
2009,BELIZE,BLZ,-0.47,0.23,5.00,35.41,23.33,50.48
2010,BELIZE,BLZ,-0.44,0.22,5.00,36.36,23.33,50.00
2011,BELIZE,BLZ,-0.53,0.22,6.00,32.70,21.70,47.17
2012,BELIZE,BLZ,-0.49,0.23,5.00,33.65,22.17,47.17
2013,BELIZE,BLZ,-0.50,0.23,5.00,33.65,22.64,48.11
2014,BELIZE,BLZ,-0.51,0.23,5.00,32.69,19.14,48.80
2015,BELIZE,BLZ,-0.47,0.21,6.00,35.58,23.44,49.76
1996,BENIN,BEN,-0.20,0.42,2.00,43.63,20.98,66.34
1998,BENIN,BEN,-0.17,0.30,4.00,45.10,23.90,61.95
2000,BENIN,BEN,-0.21,0.28,4.00,40.69,24.39,60.98
2002,BENIN,BEN,-0.44,0.25,5.00,37.25,20.00,52.68
2003,BENIN,BEN,-0.50,0.21,5.00,32.84,19.51,48.78
2004,BENIN,BEN,-0.48,0.20,6.00,33.82,20.49,49.27
2005,BENIN,BEN,-0.57,0.18,7.00,27.94,20.00,45.85
2006,BENIN,BEN,-0.42,0.18,9.00,38.24,23.90,50.73
2007,BENIN,BEN,-0.43,0.18,9.00,36.41,23.67,51.21
2008,BENIN,BEN,-0.49,0.17,9.00,34.95,22.22,47.34
2009,BENIN,BEN,-0.33,0.17,9.00,40.19,30.00,51.43
2010,BENIN,BEN,-0.32,0.17,9.00,41.63,29.52,51.90
2011,BENIN,BEN,-0.33,0.16,9.00,40.28,30.66,51.42
2012,BENIN,BEN,-0.38,0.18,9.00,38.86,27.36,50.94
2013,BENIN,BEN,-0.40,0.18,9.00,36.97,26.42,48.58
2014,BENIN,BEN,-0.56,0.19,8.00,31.25,20.10,44.98
2015,BENIN,BEN,-0.56,0.18,9.00,30.77,21.53,44.98
1996,BERMUDA,BMU,1.48,0.48,1.00,92.65,73.17,100.00
1998,BERMUDA,BMU,1.50,0.49,1.00,94.61,73.66,100.00
2000,BERMUDA,BMU,1.48,0.45,1.00,92.65,76.59,100.00
2002,BERMUDA,BMU,1.42,0.38,1.00,90.69,74.63,100.00
2003,BERMUDA,BMU,1.39,0.29,1.00,90.69,77.07,99.51
2004,BERMUDA,BMU,1.40,0.33,1.00,89.22,77.56,99.51
2005,BERMUDA,BMU,1.35,0.25,1.00,90.20,76.59,99.02
2006,BERMUDA,BMU,1.34,0.32,1.00,91.18,73.17,99.51
2007,BERMUDA,BMU,1.36,0.37,1.00,90.29,72.95,99.52
2008,BERMUDA,BMU,1.38,0.39,1.00,89.81,73.91,100.00
2009,BERMUDA,BMU,1.38,0.44,1.00,90.43,72.38,100.00
2010,BERMUDA,BMU,1.37,0.48,1.00,89.47,70.00,100.00
2011,BERMUDA,BMU,1.35,0.49,1.00,89.57,70.75,100.00
2012,BERMUDA,BMU,1.32,0.52,1.00,88.63,66.98,100.00
2013,BERMUDA,BMU,1.32,0.51,1.00,89.10,67.45,100.00
2014,BERMUDA,BMU,0.85,0.53,1.00,77.40,52.15,94.74
2015,BERMUDA,BMU,0.89,0.47,1.00,78.37,55.98,93.30
1996,BHUTAN,BTN,-0.44,0.48,1.00,31.86,11.71,62.93
1998,BHUTAN,BTN,-0.43,0.40,2.00,32.35,14.15,57.07
2000,BHUTAN,BTN,-0.37,0.35,3.00,35.29,15.61,58.05
2002,BHUTAN,BTN,-0.47,0.32,3.00,35.78,18.54,56.59
2003,BHUTAN,BTN,-0.01,0.25,3.00,52.94,39.51,65.37
2004,BHUTAN,BTN,-0.81,0.25,4.00,20.59,10.73,39.51
2005,BHUTAN,BTN,-0.43,0.21,5.00,38.73,23.41,52.68
2006,BHUTAN,BTN,-0.61,0.23,5.00,27.94,16.59,46.34
2007,BHUTAN,BTN,-0.71,0.23,5.00,23.79,15.46,41.55
2008,BHUTAN,BTN,-0.77,0.20,6.00,22.33,15.46,36.71
2009,BHUTAN,BTN,-1.10,0.18,7.00,12.92,6.19,23.81
2010,BHUTAN,BTN,-1.19,0.18,7.00,9.09,5.71,20.00
2011,BHUTAN,BTN,-1.18,0.17,7.00,10.90,6.60,21.70
2012,BHUTAN,BTN,-1.10,0.19,7.00,12.32,7.55,24.06
2013,BHUTAN,BTN,-1.08,0.19,8.00,14.69,7.08,24.06
2014,BHUTAN,BTN,-1.01,0.20,8.00,15.87,8.13,28.71
2015,BHUTAN,BTN,-0.71,0.20,8.00,27.88,13.40,40.19
1996,BOLIVIA,BOL,0.22,0.32,4.00,58.82,38.54,74.63
1998,BOLIVIA,BOL,0.25,0.30,5.00,58.33,38.54,75.12
2000,BOLIVIA,BOL,0.09,0.24,6.00,55.88,36.59,66.83
2002,BOLIVIA,BOL,-0.05,0.21,7.00,51.47,39.51,61.95
2003,BOLIVIA,BOL,-0.06,0.18,7.00,51.96,41.46,60.98
2004,BOLIVIA,BOL,-0.18,0.18,8.00,48.53,33.66,58.05
2005,BOLIVIA,BOL,-0.63,0.17,8.00,25.98,19.51,44.39
2006,BOLIVIA,BOL,-0.87,0.19,9.00,20.59,12.68,30.24
2007,BOLIVIA,BOL,-0.97,0.19,9.00,16.99,9.18,26.57
2008,BOLIVIA,BOL,-0.86,0.18,9.00,19.42,12.56,32.37
2009,BOLIVIA,BOL,-0.86,0.17,9.00,22.01,11.90,31.90
2010,BOLIVIA,BOL,-0.79,0.17,9.00,23.44,14.29,34.76
2011,BOLIVIA,BOL,-0.74,0.17,10.00,24.17,16.04,35.38
2012,BOLIVIA,BOL,-0.82,0.18,10.00,23.22,12.26,33.02
2013,BOLIVIA,BOL,-0.77,0.18,10.00,24.17,15.09,34.43
2014,BOLIVIA,BOL,-0.86,0.19,10.00,20.19,10.53,31.58
2015,BOLIVIA,BOL,-0.91,0.18,10.00,18.75,9.09,29.67
1996,BOSNIA AND HERZEGOVINA,BIH,-0.70,0.34,3.00,24.51,11.22,47.32
1998,BOSNIA AND HERZEGOVINA,BIH,-0.82,0.28,5.00,21.08,10.73,35.12
2000,BOSNIA AND HERZEGOVINA,BIH,-0.48,0.25,6.00,31.37,17.56,51.71
2002,BOSNIA AND HERZEGOVINA,BIH,-0.56,0.22,7.00,31.37,19.51,45.37
2003,BOSNIA AND HERZEGOVINA,BIH,-0.48,0.19,7.00,33.82,20.49,48.29
2004,BOSNIA AND HERZEGOVINA,BIH,-0.19,0.18,9.00,47.06,33.17,58.05
2005,BOSNIA AND HERZEGOVINA,BIH,-0.49,0.17,9.00,34.80,22.93,48.29
2006,BOSNIA AND HERZEGOVINA,BIH,-0.45,0.19,9.00,34.31,22.44,50.73
2007,BOSNIA AND HERZEGOVINA,BIH,-0.28,0.19,9.00,43.20,28.99,53.62
2008,BOSNIA AND HERZEGOVINA,BIH,-0.16,0.18,9.00,50.49,36.23,55.07
2009,BOSNIA AND HERZEGOVINA,BIH,-0.10,0.17,9.00,50.24,39.05,57.14
2010,BOSNIA AND HERZEGOVINA,BIH,-0.10,0.17,9.00,49.76,39.05,55.71
2011,BOSNIA AND HERZEGOVINA,BIH,-0.04,0.17,8.00,52.61,42.45,57.55
2012,BOSNIA AND HERZEGOVINA,BIH,-0.05,0.17,11.00,51.66,41.51,57.55
2013,BOSNIA AND HERZEGOVINA,BIH,-0.07,0.17,11.00,51.18,39.15,58.02
2014,BOSNIA AND HERZEGOVINA,BIH,-0.09,0.18,10.00,50.48,38.28,58.85
2015,BOSNIA AND HERZEGOVINA,BIH,-0.18,0.17,11.00,48.08,35.41,55.50
1996,BOTSWANA,BWA,0.76,0.32,4.00,75.00,59.02,89.27
1998,BOTSWANA,BWA,0.70,0.27,6.00,74.02,59.02,85.37
2000,BOTSWANA,BWA,0.64,0.24,6.00,71.57,60.00,82.44
2002,BOTSWANA,BWA,0.77,0.20,8.00,74.51,64.39,82.93
2003,BOTSWANA,BWA,0.79,0.18,8.00,75.00,66.34,81.46
2004,BOTSWANA,BWA,0.66,0.17,9.00,72.06,64.88,78.54
2005,BOTSWANA,BWA,0.67,0.16,9.00,70.10,62.93,77.07
2006,BOTSWANA,BWA,0.52,0.17,10.00,65.69,57.56,73.17
2007,BOTSWANA,BWA,0.46,0.17,10.00,65.53,57.49,72.95
2008,BOTSWANA,BWA,0.49,0.17,10.00,64.56,57.00,73.91
2009,BOTSWANA,BWA,0.48,0.16,10.00,66.03,57.14,73.81
2010,BOTSWANA,BWA,0.46,0.16,10.00,67.46,56.67,74.29
2011,BOTSWANA,BWA,0.50,0.16,10.00,69.67,56.60,75.94
2012,BOTSWANA,BWA,0.62,0.17,11.00,72.51,60.85,77.36
2013,BOTSWANA,BWA,0.58,0.17,11.00,69.19,61.32,77.36
2014,BOTSWANA,BWA,0.58,0.18,10.00,71.63,62.68,78.47
2015,BOTSWANA,BWA,0.49,0.17,11.00,68.27,59.81,73.68
1996,BRAZIL,BRA,0.41,0.27,6.00,65.20,50.24,76.59
1998,BRAZIL,BRA,0.40,0.25,7.00,66.18,52.68,76.59
2000,BRAZIL,BRA,0.37,0.22,7.00,64.22,54.15,74.63
2002,BRAZIL,BRA,0.29,0.20,8.00,61.27,52.20,69.27
2003,BRAZIL,BRA,0.31,0.18,8.00,62.75,54.15,67.80
2004,BRAZIL,BRA,0.05,0.18,9.00,56.37,46.34,64.88
2005,BRAZIL,BRA,0.03,0.17,9.00,54.41,46.83,61.46
2006,BRAZIL,BRA,-0.03,0.18,10.00,54.41,43.41,58.05
2007,BRAZIL,BRA,-0.03,0.18,10.00,53.40,41.55,59.42
2008,BRAZIL,BRA,0.06,0.18,10.00,54.37,46.86,62.80
2009,BRAZIL,BRA,0.10,0.17,10.00,55.02,47.14,63.33
2010,BRAZIL,BRA,0.16,0.17,10.00,55.02,49.05,66.19
2011,BRAZIL,BRA,0.17,0.16,11.00,55.92,50.94,65.57
2012,BRAZIL,BRA,0.10,0.17,11.00,54.98,46.70,64.15
2013,BRAZIL,BRA,0.08,0.17,11.00,54.50,45.75,63.21
2014,BRAZIL,BRA,-0.07,0.18,11.00,51.44,39.71,59.81
2015,BRAZIL,BRA,-0.21,0.17,11.00,46.63,33.49,55.50
1996,BRUNEI DARUSSALAM,BRN,1.53,0.45,2.00,94.61,75.61,100.00
1998,BRUNEI DARUSSALAM,BRN,0.87,0.46,2.00,78.92,55.12,95.12
2000,BRUNEI DARUSSALAM,BRN,0.94,0.43,2.00,80.88,60.00,94.63
2002,BRUNEI DARUSSALAM,BRN,1.06,0.32,2.00,82.35,67.80,94.15
2003,BRUNEI DARUSSALAM,BRN,1.00,0.26,2.00,79.41,66.83,90.73
2004,BRUNEI DARUSSALAM,BRN,1.19,0.28,2.00,84.31,73.17,94.63
2005,BRUNEI DARUSSALAM,BRN,0.93,0.23,2.00,75.98,65.85,88.29
2006,BRUNEI DARUSSALAM,BRN,0.94,0.28,2.00,77.45,64.88,91.22
2007,BRUNEI DARUSSALAM,BRN,0.99,0.32,2.00,80.10,65.70,92.27
2008,BRUNEI DARUSSALAM,BRN,0.81,0.32,3.00,74.76,60.39,87.92
2009,BRUNEI DARUSSALAM,BRN,1.10,0.28,4.00,82.78,72.38,93.81
2010,BRUNEI DARUSSALAM,BRN,1.12,0.30,4.00,82.78,71.43,94.29
2011,BRUNEI DARUSSALAM,BRN,1.18,0.31,4.00,84.83,74.53,95.75
2012,BRUNEI DARUSSALAM,BRN,1.17,0.31,4.00,85.31,73.11,95.28
2013,BRUNEI DARUSSALAM,BRN,1.11,0.27,5.00,82.46,73.58,91.98
2014,BRUNEI DARUSSALAM,BRN,0.97,0.28,4.00,79.81,67.94,90.43
2015,BRUNEI DARUSSALAM,BRN,0.84,0.28,4.00,76.92,65.55,88.04
1996,BULGARIA,BGR,-0.12,0.31,5.00,48.53,25.37,64.39
1998,BULGARIA,BGR,0.08,0.27,6.00,53.92,35.12,68.29
2000,BULGARIA,BGR,0.20,0.22,8.00,58.33,41.95,69.27
2002,BULGARIA,BGR,0.55,0.20,9.00,68.63,59.51,77.07
2003,BULGARIA,BGR,0.63,0.17,9.00,69.61,63.90,77.07
2004,BULGARIA,BGR,0.67,0.18,9.00,72.55,64.88,78.54
2005,BULGARIA,BGR,0.64,0.17,9.00,69.12,62.93,75.61
2006,BULGARIA,BGR,0.57,0.17,11.00,67.65,59.02,75.61
2007,BULGARIA,BGR,0.62,0.17,11.00,69.90,62.32,77.78
2008,BULGARIA,BGR,0.69,0.17,11.00,72.33,63.77,79.23
2009,BULGARIA,BGR,0.66,0.16,11.00,72.73,63.81,77.62
2010,BULGARIA,BGR,0.65,0.16,11.00,74.16,62.86,78.57
2011,BULGARIA,BGR,0.55,0.15,12.00,70.62,58.49,75.94
2012,BULGARIA,BGR,0.55,0.17,12.00,69.67,58.96,75.94
2013,BULGARIA,BGR,0.53,0.17,12.00,68.25,59.43,75.94
2014,BULGARIA,BGR,0.57,0.17,12.00,71.15,62.68,77.51
2015,BULGARIA,BGR,0.55,0.17,12.00,71.15,63.16,76.56
1996,BURKINA FASO,BFA,-0.25,0.40,3.00,41.18,20.98,64.88
1998,BURKINA FASO,BFA,-0.39,0.30,5.00,34.31,18.05,54.63
2000,BURKINA FASO,BFA,-0.12,0.27,5.00,46.57,27.80,62.44
2002,BURKINA FASO,BFA,-0.14,0.23,6.00,49.02,33.66,60.00
2003,BURKINA FASO,BFA,-0.35,0.20,6.00,41.67,24.39,52.68
2004,BURKINA FASO,BFA,-0.34,0.19,7.00,41.67,26.83,54.15
2005,BURKINA FASO,BFA,-0.42,0.18,7.00,39.71,24.39,51.22
2006,BURKINA FASO,BFA,-0.32,0.17,10.00,43.63,28.78,54.63
2007,BURKINA FASO,BFA,-0.25,0.17,10.00,46.60,30.92,53.62
2008,BURKINA FASO,BFA,-0.17,0.17,10.00,49.51,36.71,55.07
2009,BURKINA FASO,BFA,-0.09,0.16,10.00,51.20,39.05,56.67
2010,BURKINA FASO,BFA,-0.14,0.16,10.00,48.33,37.14,54.76
2011,BURKINA FASO,BFA,-0.16,0.16,10.00,47.39,35.85,55.19
2012,BURKINA FASO,BFA,-0.11,0.17,11.00,47.87,38.21,56.60
2013,BURKINA FASO,BFA,-0.17,0.17,11.00,47.39,35.85,56.13
2014,BURKINA FASO,BFA,-0.29,0.17,11.00,43.27,31.10,54.07
2015,BURKINA FASO,BFA,-0.36,0.17,10.00,41.83,29.19,51.20
1996,BURUNDI,BDI,-1.67,0.42,2.00,4.41,0.98,19.02
1998,BURUNDI,BDI,-1.59,0.30,4.00,6.86,3.41,14.15
2000,BURUNDI,BDI,-1.22,0.30,3.00,12.25,6.83,21.46
2002,BURUNDI,BDI,-1.32,0.26,4.00,8.82,3.90,19.51
2003,BURUNDI,BDI,-1.22,0.22,4.00,11.76,3.90,19.02
2004,BURUNDI,BDI,-1.20,0.21,5.00,10.78,5.37,18.54
2005,BURUNDI,BDI,-1.35,0.19,6.00,7.84,2.93,16.10
2006,BURUNDI,BDI,-1.19,0.18,8.00,11.76,4.88,19.51
2007,BURUNDI,BDI,-1.23,0.18,8.00,9.71,4.83,17.87
2008,BURUNDI,BDI,-1.23,0.18,8.00,9.22,3.86,17.39
2009,BURUNDI,BDI,-1.15,0.17,8.00,11.00,6.19,21.43
2010,BURUNDI,BDI,-1.10,0.17,8.00,12.92,6.19,22.86
2011,BURUNDI,BDI,-1.00,0.17,8.00,17.54,8.49,25.94
2012,BURUNDI,BDI,-0.94,0.18,9.00,19.91,9.91,28.77
2013,BURUNDI,BDI,-0.88,0.18,9.00,22.27,11.32,31.13
2014,BURUNDI,BDI,-0.71,0.19,9.00,27.40,16.27,37.80
2015,BURUNDI,BDI,-0.71,0.18,9.00,27.40,14.83,38.28
1996,CAMBODIA,KHM,-0.05,0.33,3.00,50.00,25.85,66.34
1998,CAMBODIA,KHM,-0.18,0.31,4.00,44.61,23.90,61.95
2000,CAMBODIA,KHM,-0.15,0.27,5.00,43.14,26.34,62.44
2002,CAMBODIA,KHM,-0.31,0.23,6.00,41.67,25.37,56.59
2003,CAMBODIA,KHM,-0.46,0.19,6.00,36.76,20.98,49.27
2004,CAMBODIA,KHM,-0.50,0.20,7.00,32.35,20.49,48.29
2005,CAMBODIA,KHM,-0.48,0.18,8.00,35.29,22.93,48.78
2006,CAMBODIA,KHM,-0.58,0.19,9.00,29.41,19.02,44.88
2007,CAMBODIA,KHM,-0.47,0.19,9.00,33.01,22.22,50.72
2008,CAMBODIA,KHM,-0.44,0.18,9.00,37.38,23.67,51.21
2009,CAMBODIA,KHM,-0.47,0.17,9.00,34.93,24.76,46.19
2010,CAMBODIA,KHM,-0.46,0.17,9.00,35.89,25.24,46.19
2011,CAMBODIA,KHM,-0.57,0.16,10.00,31.75,22.17,42.45
2012,CAMBODIA,KHM,-0.34,0.17,10.00,40.76,29.25,51.42
2013,CAMBODIA,KHM,-0.34,0.17,10.00,40.28,30.66,52.36
2014,CAMBODIA,KHM,-0.40,0.19,10.00,37.02,26.79,50.24
2015,CAMBODIA,KHM,-0.48,0.18,10.00,35.10,25.36,47.85
1996,CAMEROON,CMR,-1.13,0.32,4.00,14.71,4.88,25.85
1998,CAMEROON,CMR,-0.64,0.27,6.00,24.51,14.15,41.95
2000,CAMEROON,CMR,-0.59,0.24,6.00,26.47,14.15,40.98
2002,CAMEROON,CMR,-0.89,0.21,7.00,19.61,11.71,32.68
2003,CAMEROON,CMR,-0.83,0.18,8.00,19.61,14.15,31.22
2004,CAMEROON,CMR,-0.68,0.18,8.00,24.02,16.10,40.00
2005,CAMEROON,CMR,-0.86,0.16,9.00,20.59,12.20,26.83
2006,CAMEROON,CMR,-0.83,0.17,10.00,21.08,13.66,30.73
2007,CAMEROON,CMR,-0.83,0.17,10.00,21.84,14.01,29.95
2008,CAMEROON,CMR,-0.81,0.17,10.00,20.39,15.46,32.85
2009,CAMEROON,CMR,-0.74,0.16,10.00,24.88,17.14,34.76
2010,CAMEROON,CMR,-0.73,0.16,10.00,25.36,18.10,36.19
2011,CAMEROON,CMR,-0.79,0.16,11.00,23.22,14.62,33.02
2012,CAMEROON,CMR,-0.92,0.17,11.00,21.33,10.85,28.77
2013,CAMEROON,CMR,-0.93,0.17,11.00,18.96,10.38,27.36
2014,CAMEROON,CMR,-0.88,0.17,11.00,19.71,10.53,29.67
2015,CAMEROON,CMR,-0.91,0.17,11.00,19.23,10.53,29.19
1996,CANADA,CAN,1.43,0.27,6.00,91.67,79.51,98.05
1998,CANADA,CAN,1.56,0.27,6.00,95.10,85.37,98.54
2000,CANADA,CAN,1.49,0.23,6.00,93.14,83.41,98.54
2002,CANADA,CAN,1.56,0.23,6.00,93.14,84.88,99.51
2003,CANADA,CAN,1.53,0.20,6.00,92.16,85.85,99.02
2004,CANADA,CAN,1.64,0.21,6.00,94.12,86.83,100.00
2005,CANADA,CAN,1.56,0.19,6.00,93.63,86.83,100.00
2006,CANADA,CAN,1.55,0.21,7.00,93.63,85.85,99.51
2007,CANADA,CAN,1.60,0.22,7.00,94.17,86.47,99.52
2008,CANADA,CAN,1.65,0.23,7.00,95.63,86.96,100.00
2009,CANADA,CAN,1.70,0.22,7.00,96.65,87.62,100.00
2010,CANADA,CAN,1.69,0.24,7.00,96.17,86.19,100.00
2011,CANADA,CAN,1.69,0.22,8.00,95.73,87.26,100.00
2012,CANADA,CAN,1.70,0.22,8.00,95.73,89.15,100.00
2013,CANADA,CAN,1.73,0.22,8.00,95.26,89.62,100.00
2014,CANADA,CAN,1.83,0.23,8.00,97.60,90.43,99.52
2015,CANADA,CAN,1.71,0.22,8.00,94.23,88.52,99.04
1996,CAPE VERDE,CPV,-0.58,0.70,1.00,25.98,4.39,68.78
1998,CAPE VERDE,CPV,-0.21,0.37,3.00,41.67,21.46,65.37
2000,CAPE VERDE,CPV,0.00,0.34,3.00,53.92,28.78,68.78
2002,CAPE VERDE,CPV,-0.29,0.28,4.00,42.16,21.95,59.02
2003,CAPE VERDE,CPV,-0.23,0.24,4.00,46.57,26.83,57.07
2004,CAPE VERDE,CPV,-0.34,0.23,5.00,42.16,22.93,55.61
2005,CAPE VERDE,CPV,-0.31,0.21,5.00,45.10,24.88,54.15
2006,CAPE VERDE,CPV,-0.20,0.21,6.00,48.04,30.73,57.07
2007,CAPE VERDE,CPV,-0.20,0.21,6.00,50.00,30.92,57.00
2008,CAPE VERDE,CPV,-0.05,0.20,6.00,52.91,40.10,60.39
2009,CAPE VERDE,CPV,0.02,0.20,6.00,53.59,41.90,61.90
2010,CAPE VERDE,CPV,-0.04,0.20,7.00,52.15,40.48,58.57
2011,CAPE VERDE,CPV,0.07,0.19,7.00,54.50,43.40,63.21
2012,CAPE VERDE,CPV,0.06,0.21,7.00,54.03,43.40,64.15
2013,CAPE VERDE,CPV,-0.10,0.20,7.00,48.82,36.32,58.02
2014,CAPE VERDE,CPV,-0.17,0.20,7.00,48.08,33.01,57.42
2015,CAPE VERDE,CPV,-0.26,0.20,7.00,45.19,29.67,55.50
1996,CAYMAN ISLANDS,CYM,1.00,0.48,1.00,82.35,58.54,97.56
1998,CAYMAN ISLANDS,CYM,1.01,0.49,1.00,83.33,57.07,97.56
2000,CAYMAN ISLANDS,CYM,1.23,0.45,1.00,88.73,67.32,99.02
2002,CAYMAN ISLANDS,CYM,1.42,0.38,1.00,90.69,74.63,100.00
2003,CAYMAN ISLANDS,CYM,1.39,0.29,1.00,90.69,77.07,99.51
2004,CAYMAN ISLANDS,CYM,1.42,0.33,1.00,90.20,78.54,99.51
2005,CAYMAN ISLANDS,CYM,1.35,0.25,1.00,90.20,76.59,99.02
2006,CAYMAN ISLANDS,CYM,1.34,0.32,1.00,91.18,73.17,99.51
2007,CAYMAN ISLANDS,CYM,1.36,0.37,1.00,90.29,72.95,99.52
2008,CAYMAN ISLANDS,CYM,1.13,0.39,1.00,83.98,64.25,97.58
2009,CAYMAN ISLANDS,CYM,1.14,0.34,2.00,84.21,70.48,96.67
2010,CAYMAN ISLANDS,CYM,1.14,0.36,2.00,83.25,69.52,96.67
2011,CAYMAN ISLANDS,CYM,1.13,0.36,2.00,82.94,70.28,95.75
2012,CAYMAN ISLANDS,CYM,1.11,0.35,2.00,82.46,68.87,95.28
2013,CAYMAN ISLANDS,CYM,1.12,0.34,2.00,83.89,68.87,94.81
2014,CAYMAN ISLANDS,CYM,0.87,0.35,2.00,78.37,62.68,90.43
2015,CAYMAN ISLANDS,CYM,0.82,0.34,2.00,75.96,62.68,89.95
1996,CENTRAL AFRICAN REPUBLIC,CAF,-0.92,0.48,1.00,20.59,4.39,47.80
1998,CENTRAL AFRICAN REPUBLIC,CAF,-0.88,0.33,3.00,18.63,7.32,35.12
2000,CENTRAL AFRICAN REPUBLIC,CAF,-0.91,0.30,3.00,17.16,8.78,33.66
2002,CENTRAL AFRICAN REPUBLIC,CAF,-1.13,0.25,5.00,13.73,5.85,24.88
2003,CENTRAL AFRICAN REPUBLIC,CAF,-1.14,0.21,5.00,13.73,5.37,20.49
2004,CENTRAL AFRICAN REPUBLIC,CAF,-1.19,0.20,6.00,11.27,5.37,18.54
2005,CENTRAL AFRICAN REPUBLIC,CAF,-1.33,0.19,6.00,8.82,3.41,17.07
2006,CENTRAL AFRICAN REPUBLIC,CAF,-1.27,0.20,6.00,9.80,4.39,18.54
2007,CENTRAL AFRICAN REPUBLIC,CAF,-1.30,0.20,6.00,8.25,3.38,16.91
2008,CENTRAL AFRICAN REPUBLIC,CAF,-1.22,0.20,5.00,9.71,3.86,18.84
2009,CENTRAL AFRICAN REPUBLIC,CAF,-1.25,0.17,8.00,7.66,5.24,17.62
2010,CENTRAL AFRICAN REPUBLIC,CAF,-1.15,0.17,8.00,11.96,5.71,21.43
2011,CENTRAL AFRICAN REPUBLIC,CAF,-1.18,0.17,8.00,10.43,6.60,21.70
2012,CENTRAL AFRICAN REPUBLIC,CAF,-1.08,0.19,8.00,13.27,8.02,24.53
2013,CENTRAL AFRICAN REPUBLIC,CAF,-1.17,0.18,8.00,11.37,6.13,22.64
2014,CENTRAL AFRICAN REPUBLIC,CAF,-1.36,0.19,8.00,7.21,4.78,13.88
2015,CENTRAL AFRICAN REPUBLIC,CAF,-1.44,0.18,8.00,5.29,2.87,11.96
1996,CHAD,TCD,-1.30,0.42,2.00,9.31,1.95,25.85
1998,CHAD,TCD,-0.93,0.30,4.00,16.67,7.32,32.20
2000,CHAD,TCD,-0.78,0.28,4.00,20.10,12.20,36.59
2002,CHAD,TCD,-0.92,0.25,5.00,19.12,7.80,34.15
2003,CHAD,TCD,-0.91,0.21,6.00,18.14,10.24,28.78
2004,CHAD,TCD,-0.83,0.20,7.00,20.10,12.20,32.20
2005,CHAD,TCD,-1.17,0.18,7.00,11.76,6.34,20.00
2006,CHAD,TCD,-1.08,0.18,9.00,15.20,8.78,21.46
2007,CHAD,TCD,-1.12,0.18,9.00,13.11,6.76,22.22
2008,CHAD,TCD,-1.16,0.17,9.00,12.14,5.31,19.32
2009,CHAD,TCD,-1.04,0.17,9.00,14.83,6.19,24.29
2010,CHAD,TCD,-1.06,0.17,9.00,14.83,7.62,24.29
2011,CHAD,TCD,-1.01,0.16,9.00,16.11,8.49,24.53
2012,CHAD,TCD,-1.07,0.18,9.00,13.74,8.02,24.53
2013,CHAD,TCD,-0.99,0.18,9.00,17.06,8.96,26.42
2014,CHAD,TCD,-1.14,0.19,9.00,10.58,5.74,22.97
2015,CHAD,TCD,-1.20,0.18,9.00,9.62,5.26,19.62
1996,CHILE,CHL,1.64,0.27,6.00,96.57,85.85,99.51
1998,CHILE,CHL,1.40,0.25,7.00,92.16,80.49,97.56
2000,CHILE,CHL,1.41,0.22,7.00,91.18,82.44,96.10
2002,CHILE,CHL,1.44,0.20,8.00,91.18,82.93,97.56
2003,CHILE,CHL,1.47,0.18,8.00,91.18,84.88,97.56
2004,CHILE,CHL,1.42,0.18,9.00,89.71,81.46,95.61
2005,CHILE,CHL,1.41,0.17,9.00,90.69,83.41,99.02
2006,CHILE,CHL,1.48,0.18,10.00,92.16,85.37,98.05
2007,CHILE,CHL,1.51,0.18,10.00,92.23,86.47,97.58
2008,CHILE,CHL,1.53,0.18,9.00,92.72,86.47,98.07
2009,CHILE,CHL,1.47,0.18,9.00,92.82,84.76,97.14
2010,CHILE,CHL,1.45,0.18,9.00,91.87,83.81,97.62
2011,CHILE,CHL,1.47,0.17,10.00,91.94,84.91,95.75
2012,CHILE,CHL,1.55,0.18,10.00,93.36,86.79,98.11
2013,CHILE,CHL,1.49,0.18,10.00,91.94,86.32,96.70
2014,CHILE,CHL,1.50,0.19,10.00,91.83,86.60,96.17
2015,CHILE,CHL,1.35,0.18,10.00,89.42,80.38,92.34
1996,CHINA,CHN,-0.14,0.27,6.00,47.55,25.85,62.44
1998,CHINA,CHN,-0.26,0.25,7.00,37.25,23.90,55.61
2000,CHINA,CHN,-0.33,0.22,7.00,36.27,23.90,55.12
2002,CHINA,CHN,-0.53,0.20,8.00,33.33,20.00,44.88
2003,CHINA,CHN,-0.34,0.18,8.00,42.65,26.83,52.20
2004,CHINA,CHN,-0.28,0.18,9.00,44.61,29.27,55.61
2005,CHINA,CHN,-0.13,0.17,9.00,50.49,41.46,57.07
2006,CHINA,CHN,-0.18,0.18,10.00,48.53,34.15,55.12
2007,CHINA,CHN,-0.15,0.18,10.00,50.97,34.78,57.00
2008,CHINA,CHN,-0.13,0.18,10.00,51.46,38.16,56.04
2009,CHINA,CHN,-0.20,0.17,10.00,45.93,34.76,53.81
