Year,Country/Territory,WBCode,Estimate,StdErr,NumSrc,Rank,Lower,Upper
2005,BELIZE,BLZ,-0.16,0.24,6.00,48.33,36.19,58.57
2006,BELIZE,BLZ,-0.08,0.19,7.00,51.67,43.81,59.52
2007,BELIZE,BLZ,-0.12,0.19,8.00,51.20,41.90,59.05
2008,BELIZE,BLZ,-0.22,0.18,9.00,49.52,37.80,55.02
2009,BELIZE,BLZ,-0.38,0.17,9.00,43.13,30.66,52.36
2010,BELIZE,BLZ,-0.36,0.17,9.00,44.08,32.08,53.30
2011,BELIZE,BLZ,-0.49,0.15,10.00,38.03,26.64,48.60
2012,BELIZE,BLZ,-0.46,0.16,9.00,39.91,28.97,50.00
2013,BELIZE,BLZ,-0.47,0.16,9.00,40.38,28.50,49.53
2014,BELIZE,BLZ,-0.74,0.17,8.00,24.52,14.35,37.32
2015,BELIZE,BLZ,-0.74,0.17,9.00,25.96,14.83,37.80
1996,BENIN,BEN,-0.19,0.34,3.00,46.89,27.62,60.95
1998,BENIN,BEN,-0.14,0.28,5.00,47.37,31.90,60.95
2000,BENIN,BEN,-0.27,0.23,6.00,43.06,31.90,55.24
2002,BENIN,BEN,-0.34,0.23,7.00,44.02,29.52,53.81
2003,BENIN,BEN,-0.52,0.23,7.00,36.84,21.90,47.14
2004,BENIN,BEN,-0.59,0.21,8.00,33.97,19.05,45.24
2005,BENIN,BEN,-0.59,0.18,10.00,33.97,21.43,43.81
2006,BENIN,BEN,-0.56,0.14,14.00,36.36,25.24,45.71
2007,BENIN,BEN,-0.55,0.15,14.00,35.89,23.81,46.67
2008,BENIN,BEN,-0.56,0.14,14.00,35.58,22.97,45.45
2009,BENIN,BEN,-0.67,0.14,13.00,30.33,19.34,42.45
2010,BENIN,BEN,-0.70,0.14,13.00,29.86,19.34,39.62
2011,BENIN,BEN,-0.71,0.14,13.00,29.11,19.16,39.72
2012,BENIN,BEN,-0.62,0.14,13.00,32.86,22.90,43.93
2013,BENIN,BEN,-0.62,0.14,14.00,32.86,21.96,43.46
2014,BENIN,BEN,-0.55,0.15,12.00,34.13,22.97,45.93
2015,BENIN,BEN,-0.58,0.15,13.00,32.21,21.05,43.06
1996,BERMUDA,BMU,1.19,0.39,1.00,87.08,63.81,98.57
1998,BERMUDA,BMU,1.23,0.36,1.00,88.04,69.52,97.14
2000,BERMUDA,BMU,1.22,0.29,1.00,86.12,71.43,95.24
2002,BERMUDA,BMU,1.21,0.36,1.00,86.12,66.67,96.19
2003,BERMUDA,BMU,1.20,0.33,1.00,86.12,70.48,95.24
2004,BERMUDA,BMU,1.11,0.34,1.00,84.69,66.19,93.81
2005,BERMUDA,BMU,0.88,0.35,1.00,79.90,60.00,90.95
2006,BERMUDA,BMU,0.86,0.39,1.00,76.08,59.05,90.48
2007,BERMUDA,BMU,0.88,0.37,1.00,77.99,59.05,90.48
2008,BERMUDA,BMU,0.89,0.34,1.00,79.33,59.33,89.47
2009,BERMUDA,BMU,0.90,0.38,1.00,78.20,61.32,91.04
2010,BERMUDA,BMU,1.16,0.41,1.00,85.78,65.09,97.17
2011,BERMUDA,BMU,1.13,0.41,1.00,84.98,63.55,97.20
2012,BERMUDA,BMU,1.15,0.40,1.00,85.92,65.89,96.26
2013,BERMUDA,BMU,1.15,0.38,1.00,85.92,66.36,95.79
2014,BERMUDA,BMU,0.02,0.53,1.00,58.65,20.10,77.99
2015,BERMUDA,BMU,0.90,0.50,1.00,79.33,60.29,91.39
1996,BHUTAN,BTN,0.05,0.37,2.00,54.07,31.90,65.24
1998,BHUTAN,BTN,0.20,0.32,3.00,58.85,41.43,71.90
2000,BHUTAN,BTN,0.18,0.25,4.00,57.42,43.81,67.62
2002,BHUTAN,BTN,0.09,0.26,4.00,55.98,44.29,64.76
2003,BHUTAN,BTN,0.23,0.25,4.00,59.33,46.67,70.48
2004,BHUTAN,BTN,0.36,0.24,6.00,60.77,50.48,72.38
2005,BHUTAN,BTN,0.36,0.24,7.00,60.29,52.86,70.95
2006,BHUTAN,BTN,0.25,0.25,7.00,59.81,50.00,69.05
2007,BHUTAN,BTN,0.39,0.25,7.00,61.24,52.86,73.33
2008,BHUTAN,BTN,0.36,0.21,8.00,60.10,54.55,70.81
2009,BHUTAN,BTN,0.18,0.17,9.00,60.19,52.36,62.74
2010,BHUTAN,BTN,0.12,0.16,9.00,58.77,50.47,63.21
2011,BHUTAN,BTN,0.14,0.16,9.00,59.62,51.87,62.62
2012,BHUTAN,BTN,0.20,0.16,10.00,59.62,53.74,64.02
2013,BHUTAN,BTN,0.26,0.15,12.00,59.62,54.21,66.36
2014,BHUTAN,BTN,0.35,0.17,10.00,67.79,60.77,73.68
2015,BHUTAN,BTN,0.51,0.16,10.00,70.19,63.64,75.60
1996,BOLIVIA,BOL,-0.31,0.21,6.00,42.11,29.05,52.38
1998,BOLIVIA,BOL,-0.28,0.21,7.00,43.54,30.95,52.86
2000,BOLIVIA,BOL,-0.43,0.16,8.00,38.76,29.52,46.67
2002,BOLIVIA,BOL,-0.44,0.18,10.00,37.80,29.05,48.57
2003,BOLIVIA,BOL,-0.47,0.18,10.00,39.23,26.67,46.67
2004,BOLIVIA,BOL,-0.69,0.16,13.00,30.14,19.05,39.05
2005,BOLIVIA,BOL,-0.80,0.16,13.00,26.32,15.24,36.67
2006,BOLIVIA,BOL,-0.86,0.15,15.00,22.97,12.86,32.86
2007,BOLIVIA,BOL,-0.84,0.15,15.00,22.01,12.38,34.76
2008,BOLIVIA,BOL,-1.00,0.15,15.00,16.83,9.09,24.40
2009,BOLIVIA,BOL,-1.14,0.14,15.00,13.27,4.72,19.34
2010,BOLIVIA,BOL,-1.06,0.14,16.00,14.22,7.55,24.53
2011,BOLIVIA,BOL,-1.02,0.13,17.00,15.96,9.81,24.77
2012,BOLIVIA,BOL,-1.04,0.14,17.00,15.49,7.48,23.83
2013,BOLIVIA,BOL,-1.07,0.14,16.00,14.08,7.48,21.96
2014,BOLIVIA,BOL,-1.08,0.15,14.00,12.50,7.66,22.01
2015,BOLIVIA,BOL,-1.15,0.15,14.00,11.06,5.74,17.70
1996,BOSNIA AND HERZEGOVINA,BIH,-0.26,0.24,2.00,43.06,29.05,55.71
1998,BOSNIA AND HERZEGOVINA,BIH,-0.64,0.21,5.00,29.67,18.10,42.86
2000,BOSNIA AND HERZEGOVINA,BIH,-0.64,0.17,7.00,32.06,22.38,40.48
2002,BOSNIA AND HERZEGOVINA,BIH,-0.67,0.18,9.00,31.10,20.48,42.86
2003,BOSNIA AND HERZEGOVINA,BIH,-0.69,0.18,9.00,28.71,19.05,40.95
2004,BOSNIA AND HERZEGOVINA,BIH,-0.49,0.15,11.00,37.32,28.57,45.24
2005,BOSNIA AND HERZEGOVINA,BIH,-0.56,0.16,11.00,35.89,25.71,43.81
2006,BOSNIA AND HERZEGOVINA,BIH,-0.51,0.16,12.00,38.76,25.24,47.62
2007,BOSNIA AND HERZEGOVINA,BIH,-0.49,0.15,13.00,38.28,25.71,48.10
2008,BOSNIA AND HERZEGOVINA,BIH,-0.41,0.15,13.00,40.38,31.58,50.24
2009,BOSNIA AND HERZEGOVINA,BIH,-0.35,0.14,13.00,44.08,35.38,52.36
2010,BOSNIA AND HERZEGOVINA,BIH,-0.37,0.14,13.00,43.60,33.49,50.94
2011,BOSNIA AND HERZEGOVINA,BIH,-0.35,0.14,12.00,45.07,33.18,51.87
2012,BOSNIA AND HERZEGOVINA,BIH,-0.22,0.13,15.00,48.83,42.06,56.07
2013,BOSNIA AND HERZEGOVINA,BIH,-0.15,0.13,14.00,50.70,44.39,55.61
2014,BOSNIA AND HERZEGOVINA,BIH,-0.20,0.14,12.00,48.56,38.76,59.33
2015,BOSNIA AND HERZEGOVINA,BIH,-0.29,0.14,13.00,45.67,35.41,55.02
1996,BOTSWANA,BWA,0.50,0.21,5.00,62.68,56.19,78.10
1998,BOTSWANA,BWA,0.58,0.21,7.00,68.42,60.00,78.57
2000,BOTSWANA,BWA,0.53,0.17,7.00,64.59,59.05,72.86
2002,BOTSWANA,BWA,0.50,0.17,10.00,64.59,59.05,72.86
2003,BOTSWANA,BWA,0.67,0.17,10.00,71.29,62.86,80.95
2004,BOTSWANA,BWA,0.64,0.16,11.00,69.86,61.90,77.62
2005,BOTSWANA,BWA,0.60,0.15,11.00,67.46,60.00,76.67
2006,BOTSWANA,BWA,0.58,0.14,13.00,67.46,60.00,70.95
2007,BOTSWANA,BWA,0.62,0.15,13.00,68.42,60.95,75.24
2008,BOTSWANA,BWA,0.66,0.14,14.00,70.19,63.16,79.90
2009,BOTSWANA,BWA,0.65,0.14,14.00,68.25,62.74,75.94
2010,BOTSWANA,BWA,0.67,0.14,14.00,68.72,64.15,77.83
2011,BOTSWANA,BWA,0.66,0.14,14.00,69.01,63.55,77.10
2012,BOTSWANA,BWA,0.66,0.14,15.00,70.42,64.02,74.30
2013,BOTSWANA,BWA,0.59,0.13,16.00,68.54,62.62,74.30
2014,BOTSWANA,BWA,0.63,0.14,14.00,74.04,67.94,77.51
2015,BOTSWANA,BWA,0.63,0.14,15.00,73.08,66.99,77.51
1996,BRAZIL,BRA,-0.33,0.19,8.00,41.63,30.00,50.00
1998,BRAZIL,BRA,-0.31,0.18,9.00,41.63,31.43,51.90
2000,BRAZIL,BRA,-0.30,0.15,10.00,42.58,33.33,50.48
2002,BRAZIL,BRA,-0.30,0.17,11.00,44.98,33.81,51.43
2003,BRAZIL,BRA,-0.40,0.16,11.00,40.67,29.52,48.10
2004,BRAZIL,BRA,-0.39,0.16,12.00,40.19,32.86,49.05
2005,BRAZIL,BRA,-0.49,0.16,12.00,37.32,28.57,45.71
2006,BRAZIL,BRA,-0.42,0.14,16.00,42.58,30.95,50.00
2007,BRAZIL,BRA,-0.44,0.14,16.00,42.11,30.00,49.05
2008,BRAZIL,BRA,-0.36,0.14,16.00,43.27,34.93,51.67
2009,BRAZIL,BRA,-0.22,0.14,17.00,48.82,41.98,54.72
2010,BRAZIL,BRA,0.00,0.14,17.00,55.45,47.64,60.85
2011,BRAZIL,BRA,0.00,0.13,18.00,56.34,49.07,61.21
2012,BRAZIL,BRA,-0.10,0.13,17.00,52.11,46.26,58.41
2013,BRAZIL,BRA,-0.11,0.13,17.00,52.58,45.33,56.54
2014,BRAZIL,BRA,-0.08,0.14,15.00,55.29,43.54,63.64
2015,BRAZIL,BRA,-0.19,0.14,15.00,50.00,39.71,58.85
1996,BRUNEI DARUSSALAM,BRN,0.75,0.33,3.00,67.46,57.62,89.52
1998,BRUNEI DARUSSALAM,BRN,0.54,0.32,3.00,67.94,52.38,83.33
2000,BRUNEI DARUSSALAM,BRN,0.50,0.27,3.00,63.64,53.81,79.52
2002,BRUNEI DARUSSALAM,BRN,0.48,0.31,4.00,63.64,51.43,80.48
2003,BRUNEI DARUSSALAM,BRN,0.54,0.30,3.00,64.59,53.81,82.38
2004,BRUNEI DARUSSALAM,BRN,0.39,0.30,3.00,62.20,50.00,77.14
2005,BRUNEI DARUSSALAM,BRN,0.30,0.31,3.00,58.85,46.67,75.24
2006,BRUNEI DARUSSALAM,BRN,0.21,0.32,3.00,58.37,45.71,70.48
2007,BRUNEI DARUSSALAM,BRN,0.44,0.31,3.00,62.20,52.86,81.90
2008,BRUNEI DARUSSALAM,BRN,0.51,0.25,5.00,65.38,56.94,81.34
2009,BRUNEI DARUSSALAM,BRN,0.80,0.20,6.00,72.99,63.21,84.43
2010,BRUNEI DARUSSALAM,BRN,0.79,0.20,6.00,73.93,64.15,83.49
2011,BRUNEI DARUSSALAM,BRN,0.87,0.19,6.00,75.12,67.29,85.98
2012,BRUNEI DARUSSALAM,BRN,0.82,0.20,6.00,73.71,65.89,84.58
2013,BRUNEI DARUSSALAM,BRN,0.62,0.18,7.00,69.48,61.68,78.04
2014,BRUNEI DARUSSALAM,BRN,0.50,0.21,5.00,70.19,63.16,77.51
2015,BRUNEI DARUSSALAM,BRN,0.44,0.20,5.00,67.31,60.29,75.12
1996,BULGARIA,BGR,-0.46,0.20,6.00,34.93,26.19,48.57
1998,BULGARIA,BGR,-0.36,0.20,7.00,37.32,29.05,50.48
2000,BULGARIA,BGR,-0.23,0.15,10.00,44.02,35.71,52.86
2002,BULGARIA,BGR,-0.10,0.16,11.00,49.76,42.86,58.10
2003,BULGARIA,BGR,-0.19,0.17,11.00,46.41,40.48,54.76
2004,BULGARIA,BGR,-0.13,0.15,11.00,49.28,41.43,57.14
2005,BULGARIA,BGR,-0.16,0.15,11.00,47.85,40.00,55.71
2006,BULGARIA,BGR,-0.14,0.14,15.00,50.72,44.29,55.24
2007,BULGARIA,BGR,-0.11,0.14,15.00,51.67,46.19,57.14
2008,BULGARIA,BGR,-0.16,0.14,15.00,50.48,41.63,55.02
2009,BULGARIA,BGR,-0.07,0.13,15.00,53.08,45.75,58.49
2010,BULGARIA,BGR,-0.10,0.13,15.00,52.13,45.75,57.55
2011,BULGARIA,BGR,-0.14,0.12,16.00,50.70,45.79,57.01
2012,BULGARIA,BGR,-0.12,0.12,16.00,51.64,46.26,57.94
2013,BULGARIA,BGR,-0.13,0.12,15.00,51.64,45.33,55.61
2014,BULGARIA,BGR,-0.08,0.13,14.00,55.77,45.93,62.68
2015,BULGARIA,BGR,-0.12,0.13,14.00,52.88,43.54,60.29
1996,BURKINA FASO,BFA,-1.03,0.31,4.00,16.75,5.24,33.33
1998,BURKINA FASO,BFA,-0.85,0.26,6.00,22.01,9.52,36.67
2000,BURKINA FASO,BFA,-0.67,0.22,7.00,31.10,17.14,42.38
2002,BURKINA FASO,BFA,-0.68,0.22,8.00,30.14,16.67,44.76
2003,BURKINA FASO,BFA,-0.56,0.22,8.00,33.49,20.48,46.19
2004,BURKINA FASO,BFA,-0.56,0.21,10.00,34.93,19.05,45.71
2005,BURKINA FASO,BFA,-0.51,0.20,10.00,36.84,23.33,46.67
2006,BURKINA FASO,BFA,-0.41,0.15,14.00,43.54,30.48,50.00
2007,BURKINA FASO,BFA,-0.39,0.15,14.00,43.06,31.90,50.95
2008,BURKINA FASO,BFA,-0.34,0.14,15.00,44.71,35.41,52.15
2009,BURKINA FASO,BFA,-0.20,0.14,15.00,49.76,42.45,55.66
2010,BURKINA FASO,BFA,-0.18,0.14,15.00,49.76,41.04,56.60
2011,BURKINA FASO,BFA,-0.37,0.13,16.00,44.60,33.18,50.47
2012,BURKINA FASO,BFA,-0.42,0.13,17.00,42.25,32.24,49.53
2013,BURKINA FASO,BFA,-0.52,0.13,17.00,38.50,28.97,45.79
2014,BURKINA FASO,BFA,-0.54,0.14,15.00,35.10,23.92,44.98
2015,BURKINA FASO,BFA,-0.53,0.14,14.00,34.13,24.88,45.45
1996,BURUNDI,BDI,-1.72,0.34,3.00,2.87,0.00,12.38
1998,BURUNDI,BDI,-1.48,0.28,5.00,5.74,1.90,17.14
2000,BURUNDI,BDI,-1.56,0.25,4.00,2.87,0.95,12.86
2002,BURUNDI,BDI,-1.39,0.25,6.00,6.70,1.43,20.00
2003,BURUNDI,BDI,-1.54,0.25,6.00,4.78,0.48,13.33
2004,BURUNDI,BDI,-1.60,0.23,7.00,4.31,0.48,10.95
2005,BURUNDI,BDI,-1.18,0.21,8.00,11.48,4.76,24.76
2006,BURUNDI,BDI,-0.97,0.16,11.00,18.18,10.48,28.57
2007,BURUNDI,BDI,-1.09,0.16,12.00,12.44,7.14,22.86
2008,BURUNDI,BDI,-1.04,0.16,12.00,14.90,8.13,22.97
2009,BURUNDI,BDI,-1.16,0.15,12.00,12.32,4.72,19.34
2010,BURUNDI,BDI,-1.19,0.15,11.00,10.90,4.72,18.87
2011,BURUNDI,BDI,-1.12,0.14,12.00,13.62,5.61,20.56
2012,BURUNDI,BDI,-1.07,0.14,13.00,15.02,7.01,23.36
2013,BURUNDI,BDI,-1.04,0.14,14.00,15.02,8.41,23.83
2014,BURUNDI,BDI,-0.93,0.15,13.00,16.83,8.13,27.27
2015,BURUNDI,BDI,-1.12,0.15,13.00,11.54,6.22,19.14
1996,CAMBODIA,KHM,-1.14,0.22,4.00,13.88,5.71,26.19
1998,CAMBODIA,KHM,-1.11,0.22,5.00,15.31,6.19,25.24
2000,CAMBODIA,KHM,-0.98,0.18,7.00,19.14,10.48,29.52
2002,CAMBODIA,KHM,-1.10,0.18,8.00,14.83,6.19,26.19
2003,CAMBODIA,KHM,-1.22,0.18,9.00,11.00,5.71,20.48
2004,CAMBODIA,KHM,-1.25,0.17,10.00,9.09,5.24,18.10
2005,CAMBODIA,KHM,-1.18,0.17,11.00,11.00,6.19,19.05
2006,CAMBODIA,KHM,-1.19,0.16,13.00,10.53,5.24,20.00
2007,CAMBODIA,KHM,-1.09,0.16,13.00,12.92,7.14,22.86
2008,CAMBODIA,KHM,-1.11,0.15,14.00,12.02,7.66,21.05
2009,CAMBODIA,KHM,-1.09,0.15,14.00,14.22,5.66,21.70
2010,CAMBODIA,KHM,-1.09,0.15,14.00,12.80,6.13,23.58
2011,CAMBODIA,KHM,-1.02,0.14,14.00,15.49,8.88,24.77
2012,CAMBODIA,KHM,-0.96,0.14,14.00,16.90,9.81,29.44
2013,CAMBODIA,KHM,-0.98,0.14,14.00,15.49,10.28,27.57
2014,CAMBODIA,KHM,-0.93,0.15,12.00,17.79,8.13,29.19
2015,CAMBODIA,KHM,-0.92,0.15,12.00,17.31,9.57,29.19
1996,CAMEROON,CMR,-1.47,0.21,5.00,7.66,1.90,14.29
1998,CAMEROON,CMR,-1.12,0.21,7.00,14.35,7.14,24.76
2000,CAMEROON,CMR,-1.23,0.17,8.00,11.00,3.33,20.95
2002,CAMEROON,CMR,-1.25,0.18,9.00,9.57,3.81,20.48
2003,CAMEROON,CMR,-1.09,0.18,10.00,14.83,7.62,24.76
2004,CAMEROON,CMR,-1.20,0.17,10.00,11.00,5.71,19.05
2005,CAMEROON,CMR,-1.18,0.16,11.00,12.44,7.14,18.57
2006,CAMEROON,CMR,-1.13,0.15,13.00,11.48,6.67,21.90
2007,CAMEROON,CMR,-1.17,0.15,14.00,10.53,5.71,20.00
2008,CAMEROON,CMR,-1.09,0.14,14.00,13.46,7.66,21.05
2009,CAMEROON,CMR,-1.11,0.14,14.00,13.74,5.19,20.75
2010,CAMEROON,CMR,-1.05,0.14,14.00,14.69,8.02,24.53
2011,CAMEROON,CMR,-1.06,0.13,16.00,15.02,7.94,23.36
2012,CAMEROON,CMR,-1.03,0.13,16.00,15.96,8.88,24.30
2013,CAMEROON,CMR,-1.04,0.13,16.00,14.55,8.88,22.43
2014,CAMEROON,CMR,-0.88,0.14,15.00,18.75,11.00,29.67
2015,CAMEROON,CMR,-0.96,0.14,15.00,15.87,8.13,26.32
1996,CANADA,CAN,1.63,0.19,7.00,95.22,90.00,100.00
1998,CANADA,CAN,1.73,0.19,7.00,94.74,91.43,100.00
2000,CANADA,CAN,1.68,0.16,8.00,94.74,91.43,100.00
2002,CANADA,CAN,1.66,0.18,8.00,94.74,89.52,100.00
2003,CANADA,CAN,1.70,0.18,8.00,94.74,90.48,100.00
2004,CANADA,CAN,1.70,0.17,8.00,94.26,90.95,100.00
2005,CANADA,CAN,1.66,0.17,8.00,93.78,90.00,98.57
2006,CANADA,CAN,1.79,0.16,11.00,96.65,90.95,100.00
2007,CANADA,CAN,1.79,0.16,12.00,96.17,90.95,100.00
2008,CANADA,CAN,1.80,0.16,12.00,95.67,90.91,100.00
2009,CANADA,CAN,1.81,0.16,12.00,97.16,91.04,100.00
2010,CANADA,CAN,1.81,0.16,12.00,96.68,91.04,100.00
2011,CANADA,CAN,1.74,0.14,13.00,95.77,90.19,100.00
2012,CANADA,CAN,1.76,0.15,13.00,95.31,90.19,100.00
2013,CANADA,CAN,1.75,0.15,12.00,94.84,90.19,100.00
2014,CANADA,CAN,1.89,0.16,11.00,94.71,90.43,100.00
2015,CANADA,CAN,1.84,0.16,11.00,95.19,89.47,100.00
1996,CAPE VERDE,CPV,0.77,0.54,2.00,75.60,48.57,96.19
1998,CAPE VERDE,CPV,0.64,0.40,4.00,70.33,51.43,89.52
2000,CAPE VERDE,CPV,0.63,0.36,4.00,69.86,52.86,86.19
2002,CAPE VERDE,CPV,0.19,0.23,6.00,58.37,48.10,65.24
2003,CAPE VERDE,CPV,0.14,0.22,6.00,56.94,44.76,63.33
2004,CAPE VERDE,CPV,0.27,0.21,7.00,59.81,50.48,69.52
2005,CAPE VERDE,CPV,0.31,0.20,7.00,59.33,52.86,68.57
2006,CAPE VERDE,CPV,0.58,0.17,8.00,66.99,60.00,73.81
2007,CAPE VERDE,CPV,0.56,0.17,8.00,66.03,59.05,75.24
2008,CAPE VERDE,CPV,0.51,0.17,8.00,66.35,59.33,73.21
2009,CAPE VERDE,CPV,0.48,0.16,8.00,63.98,61.32,70.75
2010,CAPE VERDE,CPV,0.43,0.15,9.00,63.98,60.38,68.87
2011,CAPE VERDE,CPV,0.48,0.15,10.00,63.85,61.21,70.56
2012,CAPE VERDE,CPV,0.49,0.15,10.00,65.73,60.28,71.96
2013,CAPE VERDE,CPV,0.50,0.14,11.00,65.26,59.35,72.43
2014,CAPE VERDE,CPV,0.59,0.15,10.00,73.08,66.99,77.51
2015,CAPE VERDE,CPV,0.55,0.15,10.00,70.67,65.55,76.56
1996,CAYMAN ISLANDS,CYM,1.45,0.39,1.00,91.39,76.19,100.00
1998,CAYMAN ISLANDS,CYM,1.49,0.36,1.00,91.87,78.57,100.00
2000,CAYMAN ISLANDS,CYM,1.49,0.29,1.00,91.87,83.33,100.00
2002,CAYMAN ISLANDS,CYM,1.47,0.36,1.00,91.87,76.19,100.00
2003,CAYMAN ISLANDS,CYM,1.20,0.33,1.00,86.12,70.48,95.24
2004,CAYMAN ISLANDS,CYM,1.16,0.34,1.00,86.12,68.57,94.29
2005,CAYMAN ISLANDS,CYM,0.88,0.35,1.00,79.90,60.00,90.95
2006,CAYMAN ISLANDS,CYM,1.13,0.39,1.00,87.56,63.33,95.71
2007,CAYMAN ISLANDS,CYM,1.15,0.37,1.00,86.60,65.71,95.24
2008,CAYMAN ISLANDS,CYM,1.16,0.34,1.00,85.10,68.42,94.26
2009,CAYMAN ISLANDS,CYM,0.90,0.23,2.00,76.30,65.09,87.74
2010,CAYMAN ISLANDS,CYM,0.89,0.23,2.00,75.83,65.09,87.26
2011,CAYMAN ISLANDS,CYM,0.87,0.21,2.00,74.65,64.49,85.98
2012,CAYMAN ISLANDS,CYM,0.90,0.23,2.00,77.00,66.36,86.45
2013,CAYMAN ISLANDS,CYM,0.90,0.23,2.00,77.46,66.36,86.45
2014,CAYMAN ISLANDS,CYM,0.61,0.28,2.00,73.56,63.64,82.30
2015,CAYMAN ISLANDS,CYM,0.82,0.26,2.00,76.92,66.51,85.17
1996,CENTRAL AFRICAN REPUBLIC,CAF,-1.50,0.37,2.00,6.22,0.95,21.90
1998,CENTRAL AFRICAN REPUBLIC,CAF,-1.46,0.30,4.00,6.22,1.90,18.10
2000,CENTRAL AFRICAN REPUBLIC,CAF,-1.50,0.25,4.00,3.83,1.43,16.19
2002,CENTRAL AFRICAN REPUBLIC,CAF,-1.13,0.23,6.00,13.40,4.29,28.57
2003,CENTRAL AFRICAN REPUBLIC,CAF,-1.57,0.23,6.00,4.31,0.48,12.38
2004,CENTRAL AFRICAN REPUBLIC,CAF,-1.63,0.21,7.00,3.83,0.48,8.57
2005,CENTRAL AFRICAN REPUBLIC,CAF,-1.48,0.21,8.00,5.26,0.48,12.86
2006,CENTRAL AFRICAN REPUBLIC,CAF,-1.57,0.21,8.00,2.87,0.95,10.48
2007,CENTRAL AFRICAN REPUBLIC,CAF,-1.61,0.21,9.00,1.91,0.48,9.05
2008,CENTRAL AFRICAN REPUBLIC,CAF,-1.44,0.20,8.00,4.81,1.44,12.44
2009,CENTRAL AFRICAN REPUBLIC,CAF,-1.32,0.15,11.00,5.69,2.83,16.04
2010,CENTRAL AFRICAN REPUBLIC,CAF,-1.29,0.15,11.00,7.11,2.83,15.09
2011,CENTRAL AFRICAN REPUBLIC,CAF,-1.27,0.14,11.00,7.98,2.80,15.42
2012,CENTRAL AFRICAN REPUBLIC,CAF,-1.44,0.15,11.00,3.76,1.40,9.81
2013,CENTRAL AFRICAN REPUBLIC,CAF,-1.82,0.14,12.00,0.47,0.47,2.80
2014,CENTRAL AFRICAN REPUBLIC,CAF,-1.73,0.15,11.00,1.44,0.48,3.35
2015,CENTRAL AFRICAN REPUBLIC,CAF,-1.72,0.15,10.00,1.44,0.96,3.83
1996,CHAD,TCD,-1.16,0.34,3.00,13.40,3.33,31.43
1998,CHAD,TCD,-1.14,0.28,5.00,12.44,4.76,29.05
2000,CHAD,TCD,-1.03,0.23,5.00,17.22,6.67,31.90
2002,CHAD,TCD,-1.00,0.23,6.00,18.66,7.62,33.33
2003,CHAD,TCD,-1.31,0.21,7.00,8.13,3.33,19.52
2004,CHAD,TCD,-1.34,0.20,9.00,7.66,3.81,16.67
2005,CHAD,TCD,-1.45,0.19,9.00,6.22,0.95,12.86
2006,CHAD,TCD,-1.51,0.15,12.00,3.35,1.43,10.00
2007,CHAD,TCD,-1.51,0.15,12.00,3.35,1.90,9.05
2008,CHAD,TCD,-1.60,0.15,12.00,2.40,1.44,7.66
2009,CHAD,TCD,-1.49,0.15,12.00,3.32,1.89,8.02
2010,CHAD,TCD,-1.48,0.14,12.00,3.79,1.42,9.43
2011,CHAD,TCD,-1.45,0.14,12.00,3.29,1.40,10.75
2012,CHAD,TCD,-1.45,0.14,12.00,3.29,1.40,9.35
2013,CHAD,TCD,-1.37,0.14,13.00,5.16,2.34,12.62
2014,CHAD,TCD,-1.11,0.15,12.00,10.10,6.22,19.14
2015,CHAD,TCD,-1.16,0.15,12.00,10.10,5.26,17.70
1996,CHILE,CHL,1.05,0.19,8.00,84.21,67.14,90.48
1998,CHILE,CHL,1.10,0.18,9.00,84.21,75.24,91.43
2000,CHILE,CHL,1.26,0.16,9.00,87.08,81.90,92.86
2002,CHILE,CHL,1.30,0.17,10.00,88.52,82.38,92.86
2003,CHILE,CHL,1.24,0.16,11.00,87.08,80.95,91.43
2004,CHILE,CHL,1.31,0.16,12.00,88.52,83.33,92.38
2005,CHILE,CHL,1.27,0.16,12.00,88.52,82.38,91.43
2006,CHILE,CHL,1.23,0.14,15.00,89.47,82.38,90.48
2007,CHILE,CHL,1.23,0.15,15.00,87.56,82.38,90.48
2008,CHILE,CHL,1.27,0.14,15.00,88.46,83.73,90.91
2009,CHILE,CHL,1.27,0.14,15.00,87.68,83.49,91.04
2010,CHILE,CHL,1.32,0.14,15.00,87.68,83.49,91.04
2011,CHILE,CHL,1.36,0.13,15.00,88.26,85.05,90.65
2012,CHILE,CHL,1.37,0.14,15.00,88.26,85.98,90.65
2013,CHILE,CHL,1.34,0.14,15.00,87.79,84.11,91.12
2014,CHILE,CHL,1.42,0.15,14.00,87.98,85.17,90.43
2015,CHILE,CHL,1.33,0.14,14.00,87.02,82.30,89.47
1996,CHINA,CHN,-0.43,0.19,7.00,36.36,27.62,48.57
1998,CHINA,CHN,-0.35,0.19,8.00,38.76,29.52,50.48
2000,CHINA,CHN,-0.48,0.16,9.00,35.89,29.05,44.29
2002,CHINA,CHN,-0.41,0.17,10.00,39.23,29.52,48.57
2003,CHINA,CHN,-0.47,0.17,10.00,40.19,28.10,46.67
2004,CHINA,CHN,-0.43,0.16,12.00,38.76,30.48,47.62
2005,CHINA,CHN,-0.49,0.16,12.00,37.80,29.05,46.67
2006,CHINA,CHN,-0.55,0.15,13.00,37.32,25.24,45.71
2007,CHINA,CHN,-0.45,0.15,14.00,41.15,29.52,49.05
2008,CHINA,CHN,-0.33,0.14,14.00,45.19,35.41,52.63
2009,CHINA,CHN,-0.32,0.14,15.00,45.50,35.85,52.36
