,,1996,1996,1996,1996,1996,1996,1998,1998,1998,1998,1998,1998,2000,2000,2000,2000,2000,2000,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015
Country/Territory,WBCode,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper
SLOVENIA,SVN,1.32,0.26,4.00,89.42,74.64,100.00,1.22,0.23,5.00,87.98,72.25,98.56,1.10,0.22,7.00,83.65,71.77,93.78,1.12,0.17,9.00,84.62,72.73,94.26,1.09,0.17,9.00,85.10,70.81,93.78,1.09,0.17,9.00,84.13,74.64,90.43,1.07,0.17,10.00,83.65,72.25,89.95,1.07,0.15,11.00,83.65,74.16,91.87,1.06,0.15,11.00,81.25,71.77,91.39,1.01,0.14,11.00,80.77,69.86,90.43,1.05,0.14,12.00,81.99,70.75,91.51,1.04,0.14,12.00,81.52,71.70,91.51,1.05,0.14,11.00,81.22,72.90,91.59,0.99,0.12,13.00,77.93,71.50,88.32,0.99,0.12,13.00,78.87,71.03,87.38,0.94,0.13,11.00,73.89,70.10,84.31,0.95,0.13,11.00,74.38,71.08,84.31
SOLOMON ISLANDS,SLB,1.05,0.40,2.00,80.29,61.72,100.00,1.04,0.36,2.00,79.81,61.72,100.00,0.31,0.36,2.00,56.73,42.58,75.12,0.49,0.30,2.00,62.50,49.28,75.60,0.39,0.31,2.00,60.58,44.50,75.12,-0.28,0.28,3.00,40.87,26.32,55.50,0.00,0.28,3.00,50.96,33.97,63.16,0.06,0.24,3.00,50.00,36.84,60.77,0.08,0.23,4.00,49.52,37.32,59.81,0.03,0.23,4.00,49.04,35.89,58.85,0.18,0.23,4.00,55.45,41.98,64.62,0.08,0.23,4.00,52.13,36.32,61.79,-0.01,0.23,4.00,48.83,35.05,58.88,-0.03,0.24,4.00,48.36,33.64,58.88,0.00,0.23,4.00,48.83,36.45,59.35,0.27,0.25,2.00,57.64,43.14,69.12,0.31,0.24,2.00,58.62,45.59,70.59
SOMALIA,SOM,-2.09,0.26,3.00,0.00,0.00,4.78,-2.03,0.28,3.00,0.96,0.00,7.18,-1.85,0.25,4.00,1.92,0.00,9.09,-1.56,0.19,5.00,7.21,1.91,12.44,-1.81,0.18,6.00,2.88,0.96,8.13,-1.81,0.19,7.00,2.40,0.48,7.66,-1.76,0.18,8.00,3.85,1.44,8.13,-1.79,0.16,8.00,3.85,0.96,7.66,-1.89,0.16,8.00,3.37,0.96,7.18,-1.93,0.15,8.00,2.40,0.96,4.31,-2.09,0.14,9.00,1.42,0.00,3.30,-2.07,0.14,10.00,1.42,0.00,3.77,-2.07,0.14,10.00,1.88,0.00,3.74,-2.24,0.13,11.00,0.00,0.00,1.87,-2.20,0.12,11.00,0.47,0.00,1.87,-2.14,0.13,8.00,0.49,0.00,2.45,-2.01,0.13,9.00,1.48,0.00,3.92
SOUTH AFRICA,ZAF,0.85,0.22,6.00,73.56,64.11,86.60,0.87,0.23,6.00,73.08,63.64,88.52,0.72,0.21,8.00,70.19,59.81,80.38,0.63,0.16,11.00,67.31,58.37,73.21,0.70,0.16,11.00,69.23,61.24,77.03,0.73,0.16,12.00,73.08,62.20,80.38,0.65,0.14,15.00,69.71,61.24,73.21,0.64,0.11,18.00,67.79,60.77,73.68,0.56,0.11,18.00,64.42,57.89,69.86,0.55,0.11,17.00,63.94,58.37,69.38,0.55,0.11,18.00,64.45,58.02,68.87,0.58,0.11,18.00,66.35,58.96,69.81,0.57,0.11,19.00,66.20,59.35,70.09,0.56,0.11,19.00,65.73,59.81,70.09,0.59,0.10,19.00,65.73,60.75,71.03,0.63,0.12,15.00,68.47,61.76,72.06,0.63,0.12,15.00,68.97,62.75,73.04
SOUTH SUDAN,SSD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.98,0.21,5.00,19.25,11.68,28.97,-1.28,0.17,8.00,12.68,6.07,18.69,-1.38,0.16,9.00,10.33,4.21,15.42,-1.55,0.16,7.00,5.91,2.94,12.25,-1.53,0.15,8.00,6.40,3.92,13.73
SPAIN,ESP,1.33,0.22,6.00,89.90,75.60,99.52,1.31,0.23,6.00,90.38,75.12,100.00,1.29,0.22,7.00,88.46,75.60,99.04,1.27,0.20,8.00,89.90,73.68,100.00,1.25,0.19,8.00,90.38,75.60,99.04,1.31,0.19,8.00,89.90,81.34,95.69,1.11,0.19,8.00,84.13,72.25,91.87,1.06,0.16,10.00,83.17,72.25,91.87,1.11,0.15,11.00,85.58,73.68,93.30,1.18,0.15,11.00,87.50,75.12,94.74,1.18,0.15,12.00,87.68,75.00,94.34,1.12,0.15,11.00,84.83,73.11,93.40,1.07,0.14,12.00,83.10,73.83,92.06,1.05,0.13,12.00,81.22,72.43,91.12,0.97,0.13,12.00,77.46,71.03,87.38,0.99,0.14,10.00,76.35,71.08,89.22,1.02,0.14,10.00,78.82,72.06,91.67
SRI LANKA,LKA,-0.38,0.22,5.00,37.02,24.88,51.20,-0.25,0.23,5.00,43.27,31.10,52.63,-0.27,0.22,6.00,42.79,30.14,51.67,-0.15,0.17,8.00,44.23,38.28,51.67,-0.12,0.16,9.00,44.23,38.28,50.24,-0.19,0.16,10.00,42.31,35.41,51.20,-0.21,0.16,11.00,40.87,33.49,53.11,-0.30,0.12,13.00,37.50,32.54,44.98,-0.43,0.12,14.00,34.62,30.14,40.67,-0.46,0.12,14.00,33.65,28.71,40.67,-0.49,0.12,14.00,32.23,29.72,39.15,-0.52,0.12,13.00,30.33,29.25,35.85,-0.55,0.12,13.00,30.05,27.10,35.05,-0.59,0.11,14.00,29.58,26.17,35.51,-0.62,0.11,14.00,28.64,25.70,33.64,-0.73,0.13,11.00,28.08,22.06,31.86,-0.37,0.13,11.00,35.96,29.41,42.65
ST. KITTS AND NEVIS,KNA,1.02,0.40,2.00,78.85,61.24,99.52,1.03,0.36,2.00,78.37,61.24,99.04,1.02,0.36,2.00,79.81,60.29,98.56,1.00,0.30,2.00,76.92,63.16,96.17,0.88,0.31,2.00,74.52,58.85,94.26,0.45,0.27,4.00,62.02,49.76,77.99,1.17,0.27,4.00,87.50,71.29,97.61,1.18,0.24,4.00,88.46,72.25,98.09,1.18,0.23,4.00,88.46,71.29,99.04,1.09,0.23,3.00,84.62,69.38,96.17,1.11,0.23,3.00,85.78,68.87,95.75,1.18,0.24,3.00,88.15,70.75,97.64,1.14,0.23,3.00,87.32,70.09,95.79,1.15,0.25,3.00,87.32,70.09,96.26,1.15,0.24,3.00,87.32,71.03,96.26,1.16,0.25,1.00,84.73,71.08,98.53,0.99,0.24,1.00,76.85,68.63,93.63
ST. LUCIA,LCA,1.06,0.40,2.00,81.73,61.72,100.00,1.07,0.36,2.00,81.25,62.68,100.00,1.06,0.36,2.00,81.25,62.20,99.04,1.09,0.30,2.00,83.17,65.07,99.52,1.08,0.31,2.00,84.13,64.59,99.04,0.68,0.27,4.00,69.23,56.46,84.69,1.19,0.27,4.00,88.46,71.29,97.61,1.21,0.24,4.00,89.90,73.68,99.04,1.20,0.23,4.00,88.94,71.77,99.52,1.25,0.23,3.00,90.87,73.21,100.00,1.23,0.23,3.00,90.52,71.70,100.00,1.22,0.24,3.00,90.05,73.11,99.06,1.18,0.23,3.00,88.26,70.56,96.26,1.14,0.24,4.00,86.38,70.09,96.26,1.14,0.23,4.00,85.92,70.56,96.26,1.17,0.25,2.00,86.21,71.08,99.02,1.20,0.24,2.00,86.70,72.55,99.02
ST. VINCENT AND THE GRENADINES,VCT,1.03,0.40,2.00,79.81,61.24,100.00,1.04,0.36,2.00,79.81,61.72,100.00,1.04,0.36,2.00,80.29,61.24,99.04,1.01,0.30,2.00,78.37,63.16,97.13,1.06,0.31,2.00,82.69,63.64,98.56,0.73,0.27,4.00,73.56,56.94,89.00,1.04,0.27,4.00,81.73,66.03,94.26,1.08,0.24,4.00,85.10,69.86,95.69,1.06,0.23,4.00,82.21,68.90,95.69,1.09,0.23,3.00,84.13,69.38,96.17,1.05,0.23,3.00,81.52,67.92,94.81,1.16,0.24,3.00,87.20,70.28,96.70,1.04,0.23,3.00,78.87,67.76,94.39,1.04,0.25,3.00,79.81,67.29,93.93,1.05,0.24,3.00,82.16,67.76,93.93,1.19,0.25,1.00,87.68,71.08,99.02,1.21,0.24,1.00,88.18,72.55,99.51
SUDAN,SDN,-1.88,0.22,5.00,2.40,0.00,7.18,-1.81,0.23,5.00,2.88,0.00,9.09,-1.74,0.21,6.00,3.37,0.48,10.05,-1.53,0.17,8.00,7.69,2.39,12.44,-1.67,0.16,8.00,4.81,1.44,10.05,-1.67,0.17,9.00,4.81,1.44,8.61,-1.74,0.16,10.00,4.33,1.91,8.13,-1.72,0.13,11.00,4.81,2.39,8.13,-1.62,0.13,13.00,6.25,3.83,9.09,-1.62,0.13,13.00,6.25,3.83,10.05,-1.66,0.13,13.00,4.27,2.83,9.43,-1.72,0.13,13.00,4.27,2.83,7.55,-1.77,0.13,12.00,3.76,2.34,6.54,-1.77,0.13,12.00,3.76,2.34,6.07,-1.78,0.12,13.00,3.76,1.87,5.14,-1.75,0.13,11.00,3.94,2.45,6.37,-1.82,0.13,11.00,3.45,1.47,4.90
SURINAME,SUR,-0.33,0.24,4.00,39.90,26.32,53.11,-0.03,0.26,4.00,48.56,35.41,60.29,0.31,0.25,4.00,57.69,48.80,70.81,0.45,0.24,4.00,60.58,50.72,72.73,0.39,0.24,4.00,60.10,45.93,70.81,0.14,0.24,5.00,54.33,41.63,64.59,0.15,0.25,5.00,54.33,39.71,64.59,0.45,0.18,7.00,60.58,53.59,69.86,0.50,0.17,7.00,63.46,55.02,71.29,0.55,0.17,8.00,64.42,56.94,72.25,0.40,0.17,8.00,58.77,53.30,67.92,0.33,0.16,9.00,57.35,51.42,66.98,0.33,0.16,9.00,57.75,52.80,66.36,0.30,0.15,10.00,57.75,51.40,65.42,0.31,0.15,10.00,58.22,53.27,65.42,0.49,0.17,7.00,64.53,55.39,71.08,0.45,0.17,5.00,63.05,54.41,71.08
SWAZILAND,SWZ,-1.25,0.30,3.00,13.46,4.31,24.40,-1.14,0.30,3.00,13.46,3.83,30.14,-1.41,0.27,4.00,9.62,2.39,20.57,-1.32,0.23,5.00,12.02,3.83,21.05,-1.48,0.22,5.00,8.65,2.39,18.66,-1.41,0.20,7.00,8.17,3.83,18.66,-1.42,0.20,7.00,8.17,4.31,15.31,-1.17,0.14,8.00,15.38,9.09,21.53,-1.28,0.15,8.00,10.58,8.13,19.14,-1.24,0.14,8.00,12.98,8.61,19.62,-1.20,0.14,8.00,13.27,9.43,20.75,-1.25,0.14,9.00,12.80,8.96,17.92,-1.23,0.13,10.00,12.68,8.41,18.22,-1.20,0.14,11.00,14.55,7.94,19.63,-1.19,0.13,12.00,15.02,8.88,20.09,-1.24,0.16,9.00,13.79,6.86,21.57,-1.33,0.16,8.00,11.33,4.90,19.12
SWEDEN,SWE,1.55,0.22,6.00,96.63,86.60,100.00,1.59,0.23,6.00,98.56,87.56,100.00,1.63,0.22,7.00,99.04,88.04,100.00,1.52,0.20,8.00,98.08,88.04,100.00,1.53,0.19,8.00,98.08,88.52,100.00,1.75,0.19,8.00,99.04,90.91,100.00,1.56,0.18,9.00,96.15,89.47,100.00,1.51,0.16,11.00,96.63,90.91,100.00,1.54,0.15,11.00,98.56,91.39,100.00,1.55,0.15,11.00,98.56,90.91,100.00,1.58,0.15,11.00,99.05,92.45,100.00,1.58,0.15,11.00,98.58,92.45,100.00,1.65,0.14,12.00,99.53,94.39,100.00,1.72,0.13,12.00,99.53,95.79,100.00,1.68,0.13,12.00,99.06,95.33,100.00,1.64,0.14,10.00,99.51,94.61,100.00,1.60,0.14,10.00,99.51,93.14,100.00
SWITZERLAND,CHE,1.44,0.22,6.00,91.83,82.78,100.00,1.44,0.23,6.00,93.75,79.90,100.00,1.44,0.22,7.00,93.75,83.25,100.00,1.44,0.20,8.00,95.67,84.21,100.00,1.45,0.19,8.00,95.19,86.60,100.00,1.71,0.19,8.00,97.60,90.91,100.00,1.59,0.19,8.00,96.63,89.95,100.00,1.57,0.17,9.00,98.56,91.39,100.00,1.55,0.17,9.00,99.04,91.39,100.00,1.57,0.17,9.00,99.04,90.91,100.00,1.59,0.15,10.00,100.00,92.45,100.00,1.63,0.15,10.00,99.53,93.87,100.00,1.63,0.15,10.00,99.06,93.93,100.00,1.68,0.15,10.00,98.59,93.46,100.00,1.66,0.14,10.00,98.59,93.93,100.00,1.58,0.16,8.00,99.01,92.16,100.00,1.58,0.16,8.00,99.01,92.16,100.00
SYRIAN ARAB REPUBLIC,SYR,-1.33,0.22,5.00,10.58,4.31,19.62,-1.48,0.23,5.00,8.17,2.87,16.27,-1.55,0.23,5.00,6.73,1.91,13.88,-1.59,0.17,7.00,5.77,1.91,12.44,-1.66,0.17,7.00,5.77,1.44,10.05,-1.52,0.15,10.00,7.21,3.83,13.40,-1.54,0.16,10.00,6.73,3.35,11.00,-1.71,0.12,11.00,5.29,2.87,8.13,-1.73,0.12,12.00,4.33,2.39,8.13,-1.66,0.12,12.00,4.33,3.83,8.13,-1.64,0.12,13.00,6.16,3.30,9.43,-1.64,0.12,13.00,4.74,3.77,8.96,-1.75,0.12,13.00,4.23,2.34,6.54,-1.80,0.12,12.00,3.29,2.34,4.67,-1.78,0.12,12.00,3.29,1.87,5.14,-1.80,0.14,8.00,2.96,1.96,5.39,-1.85,0.14,7.00,2.96,0.98,4.90
"TAIWAN, CHINA",TWN,0.68,0.22,6.00,69.23,60.29,79.90,0.77,0.23,6.00,71.15,60.29,86.60,0.82,0.22,7.00,74.04,61.72,87.56,0.95,0.17,9.00,74.04,68.42,89.00,0.88,0.17,9.00,74.04,66.03,87.56,0.93,0.17,9.00,78.85,68.90,89.00,0.94,0.17,9.00,77.40,69.86,88.52,0.68,0.14,11.00,69.71,59.33,75.60,0.70,0.14,11.00,69.23,59.81,75.12,0.68,0.14,11.00,68.75,60.29,73.68,0.82,0.14,11.00,71.09,67.45,82.08,0.83,0.14,11.00,72.99,67.45,81.60,0.84,0.14,11.00,73.24,67.29,81.78,0.85,0.13,11.00,72.77,66.36,81.31,0.89,0.13,11.00,73.71,68.22,85.05,0.88,0.14,9.00,72.91,68.63,83.33,0.89,0.14,9.00,73.40,69.12,83.33
TAJIKISTAN,TJK,-1.65,0.30,3.00,5.29,0.00,13.88,-1.51,0.30,3.00,7.69,1.44,18.66,-1.42,0.24,4.00,9.13,2.87,19.14,-1.13,0.18,6.00,16.83,10.05,23.92,-1.17,0.18,6.00,16.35,9.09,24.40,-1.19,0.19,7.00,15.87,7.66,22.97,-1.18,0.19,8.00,13.94,8.13,23.92,-1.32,0.14,11.00,10.10,7.18,18.18,-1.26,0.14,11.00,11.06,8.61,19.14,-1.33,0.14,11.00,10.10,7.18,16.75,-1.30,0.15,11.00,10.90,7.55,17.45,-1.40,0.15,10.00,9.48,4.72,13.68,-1.35,0.14,12.00,10.80,6.07,15.89,-1.39,0.14,12.00,8.45,4.67,14.95,-1.47,0.14,10.00,7.51,4.21,13.55,-1.43,0.15,9.00,7.39,4.41,14.71,-1.51,0.15,9.00,6.90,4.41,13.73
TANZANIA,TZA,-0.74,0.22,5.00,25.48,15.31,37.80,-0.60,0.23,5.00,31.25,20.10,43.54,-0.51,0.21,6.00,32.21,22.49,47.37,-0.41,0.17,9.00,38.94,28.23,44.98,-0.37,0.16,10.00,38.46,28.71,44.50,-0.47,0.16,11.00,34.13,26.32,41.63,-0.29,0.14,14.00,38.94,30.62,47.85,-0.20,0.11,16.00,40.87,33.97,45.93,-0.14,0.12,16.00,44.71,36.36,48.33,-0.17,0.11,16.00,43.75,35.41,48.33,-0.16,0.11,17.00,43.60,35.38,49.06,-0.13,0.11,17.00,43.60,36.32,50.94,-0.14,0.11,17.00,44.13,36.45,51.40,-0.18,0.11,18.00,43.66,35.98,50.00,-0.21,0.10,18.00,42.25,36.45,47.20,-0.19,0.12,14.00,41.87,34.80,49.51,-0.21,0.12,14.00,40.39,34.80,48.04
THAILAND,THA,0.35,0.22,6.00,61.06,51.20,70.81,0.41,0.23,6.00,61.06,51.67,71.29,0.51,0.22,7.00,63.46,52.15,74.64,0.31,0.17,9.00,56.25,49.28,65.07,0.19,0.17,9.00,52.40,44.98,61.24,0.12,0.16,11.00,53.37,46.41,60.29,-0.16,0.16,11.00,45.67,34.45,54.07,-0.75,0.12,13.00,26.44,21.53,31.58,-0.57,0.12,15.00,30.77,26.79,35.41,-0.53,0.12,15.00,31.25,27.75,35.89,-0.46,0.12,15.00,33.18,30.19,40.09,-0.50,0.12,14.00,32.23,29.25,36.32,-0.42,0.11,15.00,33.80,28.97,40.65,-0.34,0.11,15.00,37.09,31.78,43.93,-0.43,0.11,15.00,33.80,28.97,41.59,-0.84,0.13,12.00,25.12,19.61,29.90,-0.90,0.13,12.00,23.65,18.14,27.94
TIMOR-LESTE,TMP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.18,0.36,2.00,53.85,36.36,72.25,0.34,0.27,3.00,57.69,45.93,71.29,0.20,0.21,5.00,52.88,43.06,63.64,-0.07,0.22,6.00,46.63,35.89,56.94,-0.21,0.21,7.00,40.38,30.14,54.07,0.04,0.15,8.00,48.08,40.67,56.46,0.12,0.14,9.00,53.37,44.98,57.89,0.20,0.14,9.00,55.29,47.85,58.85,0.07,0.13,10.00,51.66,43.87,56.60,0.03,0.14,9.00,49.29,41.04,55.66,0.10,0.14,9.00,53.99,44.86,57.94,0.07,0.14,9.00,52.58,43.93,57.94,0.06,0.13,9.00,52.11,43.46,57.01,0.11,0.18,6.00,50.25,42.16,60.29,0.15,0.17,5.00,52.71,43.14,61.76
TOGO,TGO,-1.09,0.24,4.00,15.87,8.61,27.75,-1.24,0.26,4.00,12.02,3.83,25.36,-1.22,0.23,5.00,12.50,5.26,23.44,-1.47,0.18,7.00,9.62,3.35,15.79,-1.25,0.17,7.00,13.94,7.66,21.53,-1.27,0.19,8.00,13.46,6.22,20.57,-1.28,0.18,9.00,10.58,6.22,20.10,-1.28,0.14,11.00,11.06,8.13,18.66,-1.16,0.14,11.00,15.38,9.57,21.05,-1.08,0.14,11.00,17.31,10.53,25.36,-1.04,0.14,11.00,18.01,12.74,26.42,-1.00,0.13,12.00,18.96,13.68,27.83,-0.95,0.13,13.00,21.60,14.02,28.04,-1.04,0.13,13.00,17.37,14.49,24.77,-0.96,0.12,14.00,21.13,15.42,27.10,-0.83,0.13,11.00,25.62,20.10,29.90,-0.75,0.13,11.00,27.59,21.57,29.90
TONGA,TON,0.21,0.40,2.00,56.25,34.93,74.64,0.22,0.36,2.00,55.29,37.32,71.77,0.19,0.36,2.00,54.81,36.36,72.25,-0.05,0.30,2.00,47.12,32.06,60.29,0.00,0.31,2.00,46.15,33.97,62.68,-0.18,0.26,4.00,43.27,28.71,56.46,-0.02,0.26,4.00,49.04,33.97,61.24,-0.01,0.23,4.00,46.15,33.97,58.37,-0.16,0.22,4.00,43.75,31.58,55.02,-0.01,0.22,4.00,48.08,34.93,58.37,-0.03,0.23,4.00,47.87,34.43,57.55,0.30,0.22,5.00,56.87,48.11,67.92,0.33,0.22,5.00,57.28,48.13,68.22,0.36,0.23,5.00,58.69,49.07,70.09,0.48,0.22,5.00,63.38,55.61,73.36,0.68,0.24,2.00,69.46,58.33,80.88,0.68,0.22,3.00,69.95,58.82,79.41
TRINIDAD AND TOBAGO,TTO,0.64,0.22,5.00,67.31,58.85,77.99,0.83,0.23,5.00,72.12,61.24,87.56,0.53,0.22,6.00,64.42,53.11,75.12,0.52,0.21,6.00,63.46,53.11,72.73,0.59,0.20,7.00,65.87,54.07,75.12,0.57,0.19,8.00,66.35,56.46,77.99,0.60,0.19,8.00,66.35,58.85,76.56,0.57,0.17,9.00,64.42,56.46,74.64,0.50,0.16,10.00,62.50,55.02,69.86,0.48,0.16,9.00,61.06,55.50,69.38,0.53,0.16,9.00,63.03,56.60,70.28,0.48,0.16,10.00,62.09,55.66,69.34,0.48,0.16,10.00,63.38,55.61,69.63,0.47,0.15,11.00,63.38,56.54,70.09,0.45,0.15,11.00,62.44,56.54,68.22,0.45,0.16,9.00,62.56,55.39,70.10,0.49,0.16,9.00,64.04,55.88,72.06
TUNISIA,TUN,-0.45,0.22,5.00,35.10,22.97,49.76,-0.66,0.23,5.00,29.33,17.22,41.63,-0.66,0.21,6.00,27.88,19.62,41.15,-0.91,0.16,9.00,22.60,15.79,29.67,-0.94,0.16,9.00,22.12,15.79,27.75,-0.89,0.14,12.00,22.12,18.18,27.27,-0.97,0.15,12.00,20.67,12.92,27.27,-1.23,0.12,13.00,12.50,9.09,19.14,-1.32,0.12,13.00,9.62,8.13,16.75,-1.29,0.12,14.00,11.06,8.13,16.75,-1.31,0.12,14.00,9.95,8.02,14.62,-1.37,0.11,14.00,9.95,6.60,13.68,-0.39,0.11,16.00,34.74,29.91,41.59,-0.21,0.11,16.00,42.72,35.51,47.66,-0.12,0.10,18.00,44.60,39.25,51.87,0.16,0.12,14.00,54.19,48.53,59.80,0.19,0.12,14.00,54.68,48.53,61.27
TURKEY,TUR,-0.20,0.22,6.00,43.75,31.58,54.55,-0.84,0.23,6.00,23.56,12.44,35.89,-0.43,0.22,7.00,34.62,24.88,49.76,-0.33,0.17,9.00,40.87,30.14,46.41,-0.12,0.17,9.00,43.75,36.84,50.72,-0.03,0.16,11.00,47.60,40.67,56.46,-0.04,0.15,12.00,48.08,38.76,56.94,-0.10,0.12,14.00,44.71,37.32,51.20,-0.09,0.12,14.00,45.67,37.32,52.15,-0.08,0.12,15.00,45.67,40.67,52.15,-0.09,0.12,15.00,45.50,39.15,53.30,-0.12,0.12,15.00,44.55,36.32,51.89,-0.16,0.11,16.00,43.66,35.98,51.40,-0.23,0.11,16.00,41.78,35.05,47.66,-0.26,0.11,15.00,41.31,32.71,46.73,-0.33,0.13,12.00,36.95,30.88,44.12,-0.37,0.13,12.00,35.47,28.92,42.65
TURKMENISTAN,TKM,-1.51,0.30,3.00,7.69,0.48,18.18,-1.58,0.30,3.00,6.25,0.48,16.27,-1.58,0.30,3.00,5.77,0.48,18.66,-1.92,0.20,5.00,1.44,0.00,6.22,-2.01,0.20,5.00,0.96,0.00,4.78,-1.96,0.22,5.00,0.96,0.00,5.74,-2.02,0.19,6.00,1.44,0.00,4.78,-2.04,0.16,6.00,1.44,0.00,4.31,-2.12,0.15,7.00,0.96,0.00,3.83,-2.07,0.15,7.00,1.92,0.00,3.83,-2.05,0.15,7.00,2.37,0.00,3.77,-2.00,0.15,7.00,2.37,0.00,3.77,-2.12,0.15,7.00,0.94,0.00,2.80,-2.22,0.14,8.00,0.47,0.00,2.34,-2.18,0.13,8.00,0.94,0.00,2.34,-2.22,0.14,6.00,0.00,0.00,1.96,-2.20,0.14,6.00,0.00,0.00,2.45
TUVALU,TUV,1.28,0.40,2.00,87.98,65.55,100.00,1.30,0.36,2.00,89.90,68.42,100.00,1.31,0.36,2.00,89.42,69.86,100.00,1.16,0.30,2.00,87.98,68.42,100.00,1.04,0.31,2.00,81.73,63.64,98.09,0.58,0.28,3.00,67.31,54.07,82.78,0.68,0.28,3.00,70.67,56.94,85.65,0.81,0.24,3.00,72.60,59.33,89.47,0.78,0.23,3.00,70.19,57.89,86.60,0.83,0.23,3.00,72.12,60.29,89.00,0.78,0.23,3.00,70.14,58.96,87.26,0.76,0.24,3.00,69.67,58.49,86.32,0.75,0.23,3.00,69.95,58.41,85.98,0.71,0.25,3.00,69.48,57.94,84.58,0.75,0.24,3.00,70.89,58.88,86.45,1.08,0.25,1.00,81.28,68.63,96.08,1.10,0.24,1.00,82.27,70.59,96.08
UGANDA,UGA,-0.95,0.22,5.00,19.71,11.96,31.10,-0.91,0.23,5.00,22.12,11.96,34.45,-1.06,0.21,6.00,18.75,10.05,27.27,-0.93,0.17,9.00,21.15,15.31,28.71,-0.64,0.15,11.00,27.88,24.40,36.84,-0.65,0.15,12.00,27.40,22.01,36.36,-0.53,0.14,14.00,30.29,26.79,38.28,-0.42,0.11,17.00,33.17,30.62,39.23,-0.47,0.11,17.00,33.65,29.19,37.32,-0.50,0.11,17.00,32.69,28.71,36.36,-0.50,0.11,17.00,31.28,29.72,38.68,-0.50,0.11,17.00,31.75,29.25,35.85,-0.51,0.11,18.00,30.99,28.50,36.45,-0.48,0.11,18.00,33.33,28.04,40.19,-0.54,0.10,18.00,30.52,28.04,36.92,-0.58,0.12,14.00,30.05,26.47,35.29,-0.59,0.12,14.00,29.06,26.47,34.80
UKRAINE,UKR,-0.50,0.26,4.00,34.62,20.57,49.76,-0.28,0.23,5.00,41.35,29.19,52.15,-0.65,0.19,7.00,28.37,20.57,39.71,-0.55,0.16,9.00,31.73,23.92,41.15,-0.58,0.15,9.00,30.29,25.84,39.71,-0.61,0.16,9.00,29.33,22.97,36.84,-0.21,0.17,9.00,41.35,32.54,53.59,0.03,0.14,11.00,47.12,41.15,55.50,0.03,0.13,14.00,48.08,43.54,55.02,0.06,0.13,14.00,50.00,44.50,56.94,0.03,0.13,14.00,49.29,41.98,55.66,-0.10,0.13,14.00,46.45,36.32,53.30,-0.13,0.13,15.00,44.60,36.45,52.80,-0.28,0.12,15.00,40.38,33.18,46.26,-0.32,0.12,14.00,37.56,30.84,44.39,-0.09,0.13,12.00,46.80,39.22,50.98,-0.03,0.13,12.00,47.78,40.20,54.41
